# col1     col2         col3          col4     delta_ra                 delta_dec                col5     col6      col7      id        field     ra            dec            x          y          z_spec   z_peak   faper_F140W   eaper_F140W   faper_F160W   eaper_F160W   f_F606W    e_F606W    f_F814W   e_F814W    f_F125W   e_F125W    f_F140W   e_F140W    f_F160W   e_F160W    tot_cor   kron_radius   a_image   b_image   flux_radius   fwhm_image   flags   f140w_flag   star_flag   use_phot   near_star   nexp_f125w   nexp_f140w   nexp_f160w   lmass   Av    Separation             
  57258    53.1570878   -27.8374349   25.911   1.3830000000325526E-5    -2.040000001812814E-6    0.061    26.5      24.6      16004.0   GOODS-S   53.15707397   -27.83743286   8479.48    8659.63    -1.0     0.8993   0.37398       0.088853      0.42969       0.020808      0.25717    0.019964   0.4608    0.020862   0.6343    0.061175   0.51817   0.12223    0.59109   0.043471   1.1344    3.5           3.05      2.308     2.84          0.0          2       0            2           1          0           20           4            20           8.01    0.3   0.044634658131207754   
  95961    53.1570899   -27.7640005   24.97    1.593000000355005E-5     -6.280000000913333E-6    0.039    99.3      94.4      32192.0   GOODS-S   53.15707397   -27.76399422   8478.17    13065.92   -1.0     0.4187   0.68197       0.06841       0.77313       0.017599      0.76995    0.025571   1.1423    0.027714   1.3779    0.070363   1.2953    0.129      1.4579    0.070422   1.0646    3.5           5.104     4.088     5.22          0.0          0       0            0           1          0           84           83           121          7.93    0.1   0.05555404956756429    
  62330    53.1571064   -27.828321    25.41    1.3350000003242712E-5    -7.169999999945276E-6    0.047    59.0      58.6      18064.0   GOODS-S   53.15709305   -27.82831383   8478.21    9206.81    -1.0     1.4046   2.067         0.085416      2.744         0.019691      0.48411    0.018882   0.82643   0.019719   2.4457    0.05492    2.7059    0.11102    3.5664    0.049662   1.1092    3.5           3.25      2.986     2.95          0.0          0       0            0           1          0           22           4            21           9.67    0.9   0.049725939109986864   
  72238    53.1571523   -27.8088048   24.613   9.66000000346412E-6      6.699999985926297E-7     0.028    150.0     139.0     21829.0   GOODS-S   53.15714264   -27.80880547   8475.38    10377.29   -1.0     2.0922   2.04          0.079785      2.0827        0.019789      1.4714     0.020472   1.4544    0.022632   2.7138    0.06351    3.1564    0.12256    3.1994    0.05816    1.0877    3.5           4.514     2.796     4.06          0.0          0       0            0           1          0           22           4            22           9.51    0.2   0.030854117842049333   
  114148   53.1571882   -27.7268283   25.458   3.5999999994373866E-6    5.039999997791256E-6     0.051    14.5      14.5      39312.0   GOODS-S   53.1571846    -27.72683334   8471.71    15295.55   -1.0     2.3029   0.71646       0.090736      0.86188       0.019483      0.82956    0.030372   0.77429   0.083449   1.1472    0.070552   1.3265    0.16679    1.5843    0.08554    1.0574    4.42          4.334     3.513     5.2           0.0          0       0            0           1          0           10           4            10           9.23    0.1   0.021466456246240086   
  60003    53.1571997   -27.8324545   25.514   -3.970000001629614E-6    1.735000000024911E-5     0.056    67.2      31.9      17263.0   GOODS-S   53.15720367   -27.83247185   8472.5     8957.3     -1.0     1.938    0.81838       0.088993      0.93979       0.022199      0.62556    0.021727   0.65726   0.021647   1.0878    0.070472   1.2333    0.13315    1.4061    0.070767   1.0798    3.99          3.951     2.813     3.71          0.0          2       0            0           1          0           18           4            18           9.07    0.4   0.06372587497603868    
  86435    53.1572078   -27.7785211   24.563   1.1759999999583215E-5    -4.329999999441725E-6    0.03     176.0     156.0     29122.0   GOODS-S   53.15719604   -27.77851677   8471.94    12194.56   -1.0     1.2802   1.9631        0.06841       2.1533        0.017599      1.4299     0.023796   1.9098    0.024418   3.2536    0.061042   3.2346    0.11191    3.5227    0.067498   1.0674    3.5           5.1       3.82      4.5           0.0          3       0            0           1          0           82           79           124          9.04    0.1   0.04057109939760133    
  81306    53.1572269   -27.7852651   23.333   3.399999997100167E-7     -7.759999999024103E-6    0.017    273.0     266.0     27564.0   GOODS-S   53.15722656   -27.78525734   8470.49    11790.12   -1.0     0.6874   4.4858        0.06841       5.841         0.017599      1.0645     0.048266   3.7904    0.045518   11.906    0.12349    14.953    0.2264     19.331    0.13853    1.0169    3.5           12.591    4.979     9.16          0.0          0       0            0           1          0           85           79           126          9.76    2.7   0.027956979663435053   
  58966    53.1572388   -27.8334499   23.816   7.900000014160469E-7     -1.103000000313159E-5    0.022    122.0     79.3      16960.0   GOODS-S   53.15723801   -27.83343887   8470.68    8899.28    -1.0     1.5399   4.9462        0.090038      5.9597        0.021929      1.9262     0.046461   3.8808    0.047435   13.484    0.15028    15.984    0.28889    19.122    0.16215    1.0206    3.5           9.251     6.127     8.35          0.0          3       0            0           1          0           18           4            18           10.64   1.8   0.03978756535593677    
  108358   53.1572503   -27.7397954   24.839   8.499999992750418E-7     -3.5299999971982743E-6   0.039    25.7      24.2      36883.0   GOODS-S   53.15724945   -27.73979187   8468.46    14518.05   -1.0     0.9318   1.2965        0.084104      1.2686        0.026811      0.52126    0.023529   1.1759    0.027058   1.9381    0.092169   2.0945    0.1349     2.0348    0.081733   1.0838    3.52          4.153     3.194     4.29          0.0          0       0            0           1          0           12           4            12           8.91    0.1   0.01299339212845118    
  13462    53.1572565   -27.9234507   25.245   1.0860000003276582E-5    1.8839999999187285E-5    0.041    40.5      39.2      1345.0    GOODS-S   53.15724564   -27.92346954   8471.76    3497.35    -1.0     2.5633   1.3064        0.088821      1.798         0.036993      0.68703    0.023686   0.83854   0.024455   1.5917    0.12244    1.9894    0.13429    2.7184    0.10783    1.0887    3.56          4.271     2.817     3.76          0.0          0       0            0           1          0           6            4            6            9.83    0.4   0.07611436952375585    
  102742   53.1572714   -27.7515254   25.557   1.8130000000837754E-5    -5.240000000128475E-6    0.081    23.9      20.7      34518.0   GOODS-S   53.15725327   -27.75152016   8468.42    13814.32   -1.0     1.4138   2.5916        0.087766      3.2427        0.020603      0.12594    0.037414   0.72393   0.036786   4.6202    0.11239    6.6341    0.22307    8.2418    0.1101     1.0406    3.57          8.407     3.837     6.99          0.0          0       0            0           1          0           20           4            20           10.45   2.3   0.06076292794082497    
  75495    53.157278    -27.7984552   23.581   5.659999999352294E-6     -9.199999979614404E-7    0.017    286.0     253.0     23553.0   GOODS-S   53.15727234   -27.79845428   8468.28    10998.33   -1.0     0.6764   3.1389        0.06841       3.3646        0.017599      2.0407     0.029959   4.2761    0.03381    6.6146    0.084176   7.1321    0.15433    7.5902    0.17836    1.0053    3.5           15.843    5.917     6.65          0.0          3       0            0           1          0           84           79           125          9.01    1.0   0.01832624238382234    
  36645    53.1573047   -27.8735982   25.438   1.8399999959228808E-6    -2.009999999330603E-6    0.044    39.4      37.6      7536.0    GOODS-S   53.15730286   -27.87359619   8468.03    6489.8     -1.0     1.3369   0.66446       0.090055      0.79108       0.025463      0.71319    0.020803   0.73911   0.019457   0.95046   0.064752   0.84165   0.11325    0.99487   0.052035   1.1367    3.5           2.849     2.382     2.71          0.0          0       0            2           1          0           12           4            12           8.46    0.0   0.009308408755230292   
  38026    53.1573375   -27.8700819   24.072   3.099999972278056E-7     2.8600000021583583E-6    0.021    82.2      76.6      8422.0    GOODS-S   53.15733719   -27.87008476   8465.98    6700.5     1.603    1.6747   16.655        0.090886      20.224        0.028841      1.3986     0.020759   2.8413    0.021354   18.204    0.093964   23.632    0.12804    28.492    0.10444    1.0709    3.5           4.321     4.11      3.38          3.88         0       0            0           1          0           9            4            8            11.37   1.1   0.010343157493894488   
  58953    53.1573454   -27.8337036   23.86    1.5839999996103415E-5    -2.2489999999208976E-5   0.021    121.0     78.3      16994.0   GOODS-S   53.15732956   -27.83368111   8465.72    8884.65    -1.0     1.4357   4.5824        0.091233      5.1349        0.021423      1.3178     0.035212   3.0529    0.035462   9.9885    0.114      11.194    0.22128    12.454    0.11211    1.0421    3.5           6.027     5.382     6.66          0.0          3       0            0           1          0           18           4            18           10.18   1.1   0.09538354749681591    
  96270    53.1573543   -27.7622262   25.493   -1.959999998746298E-6    2.278999999916209E-5     0.069    44.3      39.3      32489.0   GOODS-S   53.15735626   -27.76224899   8463.08    13170.64   -1.0     0.9213   0.39431       0.06841       0.44052       0.017599      0.24598    0.031649   0.59685   0.027968   0.89518   0.080164   0.85323   0.14697    0.9464    0.079572   1.0548    3.5           5.838     4.366     5.92          0.0          0       0            2           1          0           84           84           123          8.32    0.0   0.08228124093873011    
  92495    53.1573644   -27.768284    24.801   -3.3100000038643884E-6   -2.0599999999149077E-6   0.044    154.0     107.0     30931.0   GOODS-S   53.15736771   -27.76828194   8462.8     12808.7    -1.0     1.1148   1.0431        0.06841       1.1594        0.017599      0.73786    0.035285   1.423     0.040377   2.7551    0.099141   2.7914    0.18176    3.0805    0.10976    1.0309    3.5           8.901     4.839     7.22          0.0          3       0            0           1          0           83           80           125          9.05    0.4   0.01289059910819532    
  43909    53.1573731   -27.859633    24.974   -6.049999996093902E-6    -1.5769999997417017E-5   0.037    25.6      25.5      10749.0   GOODS-S   53.15737915   -27.85961723   8463.66    7328.59    -1.0     0.8709   0.68522       0.088357      0.78216       0.023264      0.30461    0.023463   0.80793   0.023803   1.2009    0.08327    1.1031    0.14123    1.2502    0.068319   1.0878    3.5           3.809     3.309     4.5           0.0          0       0            0           1          0           14           4            14           8.58    0.0   0.05994862649953891    
