# These galaxies are in the GOODS-S field.
# pearsid pearsra pearsdec matchid matchra matchdec source zphot zphot_l68 zphot_u68
119260 53.101064 -27.717265 22645 53.101078 -27.717266 CANDELS 0.7250 0.6400 0.8100
107660 53.101089 -27.742105 19793 53.101078 -27.742104 CANDELS 3.5610 3.4200 3.7000
106993 53.101162 -27.743079 19734 53.101158 -27.743082 CANDELS 0.9140 0.8400 0.9900
102846 53.101176 -27.751016 18800 53.101158 -27.751024 CANDELS 0.5240 0.4500 0.5900
111776 53.101223 -27.728949 21451 53.101219 -27.728945 CANDELS 0.4720 0.4300 0.5200
99736 53.101224 -27.757440 18146 53.101223 -27.757460 CANDELS 1.0310 0.9600 1.1000
100181 53.101266 -27.757321 33377 53.101280 -27.757321  3DHST  1.2342 -99.0000 -99.0000
100188 53.101271 -27.756782 18142 53.101273 -27.756771 CANDELS 0.3110 0.2800 0.3500
127268 53.101284 -27.700573 26277 53.101280 -27.700571 CANDELS 1.2340 1.1400 1.3400
90068 53.101306 -27.772740 16275 53.101307 -27.772738 CANDELS 0.9660 0.9100 1.0200
109428 53.101309 -27.737697 20278 53.101299 -27.737743 CANDELS 2.6500 2.5700 2.7300
127728 53.101354 -27.699645 25207 53.101364 -27.699633 CANDELS 2.5350 2.4400 2.6300
101723 53.101382 -27.754015 18501 53.101383 -27.754021 CANDELS 2.3630 2.2700 2.5100
89484 53.101398 -27.773986 16062 53.101399 -27.773996 CANDELS 1.4580 1.4000 1.5100
92226 53.101453 -27.769601 16654 53.101444 -27.769615 CANDELS 2.3330 2.2500 2.4100
124302 53.101493 -27.706810 22908 53.101482 -27.706799 CANDELS 2.0330 1.9400 2.1300
112754 53.101511 -27.729665 21177 53.101509 -27.729683 CANDELS 1.2310 1.1500 1.3100
117328 53.101520 -27.720883 22224 53.101520 -27.720880 CANDELS 1.7220 1.6800 1.7600
110892 53.101557 -27.734209 20647 53.101562 -27.734205 CANDELS 0.2920 0.1500 0.4400
89031 53.101614 -27.773408 16352 53.101616 -27.773413 CANDELS 0.8600 0.8000 0.9200
101849 53.101615 -27.753826 18478 53.101608 -27.753828 CANDELS 0.6120 0.5400 0.6800
113191 53.101882 -27.728581 21322 53.101887 -27.728580 CANDELS 3.4900 0.3300 3.5400
126017 53.102047 -27.703099 26504 53.102051 -27.703096 CANDELS 2.0310 1.9400 2.1200
99252 53.102068 -27.758679 17921 53.102074 -27.758678 CANDELS 0.7860 0.7100 0.8700
116490 53.102070 -27.722554 22069 53.102078 -27.722561 CANDELS 2.6120 2.5000 2.7400
120240 53.102165 -27.714891 23957 53.102173 -27.714884 CANDELS 1.9140 1.8200 2.0000
122596 53.102172 -27.710155 23147 53.102135 -27.710142 CANDELS 0.9640 0.8400 1.0800
107055 53.102174 -27.743426 19681 53.102165 -27.743423 CANDELS 0.9070 0.8500 0.9600
113169 53.102238 -27.728416 21329 53.102245 -27.728418 CANDELS 1.1100 1.0600 1.1600
112166 53.102256 -27.731096 21013 53.102241 -27.731094 CANDELS 0.5870 0.5800 2.5400
111549 53.102489 -27.729663 21327 53.102486 -27.729666 CANDELS 0.3830 0.3200 0.4400
107274 53.102506 -27.741142 20123 53.102505 -27.741139 CANDELS 0.5230 0.4700 0.5800
89759 53.102540 -27.772278 16474 53.102539 -27.772287 CANDELS 1.1380 1.0900 1.1800
109264 53.102578 -27.738235 20207 53.102585 -27.738237 CANDELS 0.7930 0.7000 0.8800
108385 53.102704 -27.735459 20628 53.102696 -27.735458 CANDELS 1.5790 1.5300 1.6300
130143 53.102750 -27.693690 25571 53.102756 -27.693699 CANDELS 1.2350 1.1600 1.3200
106641 53.102756 -27.744191 19574 53.102756 -27.744190 CANDELS 0.9720 0.9100 1.0300
99541 53.102774 -27.756058 18393 53.102802 -27.756046 CANDELS 1.5930 1.5100 1.6700
98764 53.102779 -27.759371 17937 53.102764 -27.759335 CANDELS 2.3270 2.2800 2.3700
114960 53.102801 -27.725244 21711 53.102802 -27.725241 CANDELS 0.7540 0.6600 0.8700
106905 53.102807 -27.743587 19698 53.102814 -27.743580 CANDELS 1.6430 1.5600 1.7400
99849 53.102881 -27.757776 18016 53.102882 -27.757788 CANDELS 0.3270 0.2800 0.3800
112506 53.102916 -27.730119 21146 53.102917 -27.730106 CANDELS 0.1110 0.0700 0.1600
109482 53.103033 -27.737490 20332 53.103031 -27.737486 CANDELS 2.5780 2.5300 2.6300
105009 53.103062 -27.747278 19314 53.103065 -27.747288 CANDELS 1.7370 1.6600 1.8100
107195 53.103123 -27.741478 19980 53.103096 -27.741488 CANDELS 1.7030 1.5700 1.8100
126562 53.103133 -27.701876 26438 53.103130 -27.701880 CANDELS 1.4820 1.3800 1.5700
105204 53.103166 -27.747405 35395 53.103172 -27.747409  3DHST  1.6452 -99.0000 -99.0000
119278 53.103175 -27.716064 23882 53.103172 -27.716062 CANDELS 1.0520 0.9800 1.1300
128091 53.103255 -27.698803 26004 53.103268 -27.698820 CANDELS 1.7150 1.6400 1.7900
90298 53.103335 -27.771633 16531 53.103336 -27.771637 CANDELS 1.2640 1.2100 1.3200
121926 53.103356 -27.711260 23341 53.103375 -27.711285 CANDELS 2.0470 1.9600 2.1300
88578 53.103495 -27.774705 16057 53.103504 -27.774719 CANDELS 0.0680 0.0400 0.1000
112952 53.103530 -27.728926 21265 53.103527 -27.728950 CANDELS 2.7050 2.6300 2.7900
121242 53.103532 -27.713454 23599 53.103535 -27.713453 CANDELS 3.3790 3.3000 3.4700
120439 53.103540 -27.714960 23776 53.103542 -27.714962 CANDELS 1.0930 0.9300 1.3200
91833 53.103620 -27.770641 16498 53.103603 -27.770626 CANDELS 2.0000 1.9500 2.0600
118578 53.103635 -27.717758 22630 53.103626 -27.717745 CANDELS 0.2300 0.1100 0.3800
96732 53.103677 -27.763169 17427 53.103687 -27.763168 CANDELS 4.8930 4.7600 5.0200
87651 53.103678 -27.776751 15740 53.103680 -27.776796 CANDELS 1.7930 1.7000 1.8800
89080 53.103721 -27.774965 31668 53.103725 -27.774981 CANDELS 0.0690 0.0400 0.0900
89088 53.103729 -27.774258 16045 53.103733 -27.774242 CANDELS 2.5640 2.5200 2.6100
120549 53.103731 -27.714078 23631 53.103725 -27.714090 CANDELS 2.2530 2.2000 2.3100
113919 53.103745 -27.727150 21493 53.103752 -27.727156 CANDELS 1.2550 1.1900 1.3300
108561 53.103770 -27.739214 20165 53.103779 -27.739204 CANDELS 1.1030 1.0600 1.1500
125497 53.103835 -27.704123 26753 53.103844 -27.704121 CANDELS 2.5860 2.5100 2.6600
104694 53.103855 -27.747673 19274 53.103851 -27.747662 CANDELS 2.2110 2.1000 2.3000
123675 53.104103 -27.708049 23010 53.104141 -27.708023 CANDELS 3.3580 3.2700 3.4600
112673 53.104110 -27.729306 21266 53.104061 -27.729260 CANDELS 1.6530 1.5900 1.7200
90654 53.104200 -27.772044 16370 53.104191 -27.772037 CANDELS 1.4500 1.3700 1.5300
118702 53.104290 -27.718353 22494 53.104294 -27.718357 CANDELS 0.4000 0.3300 0.5000
105111 53.104308 -27.746473 19435 53.104279 -27.746551 CANDELS 1.6250 1.5800 1.6800
112943 53.104414 -27.728511 21389 53.104412 -27.728502 CANDELS 0.7360 0.6800 0.7900
90273 53.104455 -27.768290 17013 53.104462 -27.768276 CANDELS 0.5100 0.4700 0.5500
124453 53.104535 -27.706089 25852 53.104481 -27.706091 CANDELS 0.0680 0.0400 0.1000
88870 53.104546 -27.774837 15902 53.104553 -27.774830 CANDELS 0.9870 0.9200 1.0500
106328 53.104560 -27.734214 21362 53.104561 -27.734213 CANDELS 0.1010 0.0600 0.1400
124511 53.104572 -27.705423 26712 53.104568 -27.705421 CANDELS 1.5770 1.5100 1.6400
108336 53.104614 -27.740445 20012 53.104610 -27.740450 CANDELS 1.2260 1.1600 1.2900
94854 53.104703 -27.765902 17135 53.104702 -27.765888 CANDELS 0.9550 0.8900 1.0200
116582 53.104709 -27.721937 22130 53.104717 -27.721930 CANDELS 0.2950 0.2000 0.3900
101405 53.104753 -27.753344 18625 53.104748 -27.753345 CANDELS 0.7080 0.6500 0.7600
129842 53.104755 -27.694858 25555 53.104744 -27.694857 CANDELS 2.0310 1.9300 2.1200
108548 53.104767 -27.740056 20034 53.104771 -27.740053 CANDELS 2.3390 2.2300 2.4500
96907 53.104806 -27.762931 17459 53.104816 -27.762915 CANDELS 0.9110 0.8200 1.0000
124624 53.104855 -27.705219 26637 53.104858 -27.705217 CANDELS 0.8560 0.7500 2.2200
129937 53.104904 -27.694621 25531 53.104904 -27.694618 CANDELS 2.2900 2.2200 2.3600
121911 53.104973 -27.712011 23443 53.104973 -27.712015 CANDELS 0.7210 0.6600 0.7800
92379 53.104992 -27.768571 16814 53.104992 -27.768568 CANDELS 0.6770 0.6300 0.7300
115223 53.105138 -27.724025 21930 53.105145 -27.724028 CANDELS 0.4800 0.4500 5.6000
94550 53.105183 -27.766384 17029 53.105202 -27.766344 CANDELS 3.9660 3.8400 4.0900
99265 53.105242 -27.758086 18076 53.105232 -27.758068 CANDELS 1.5040 1.4300 1.5700
99014 53.105246 -27.756648 18367 53.105251 -27.756655 CANDELS 0.6450 0.5900 0.7000
117549 53.105333 -27.720140 22299 53.105335 -27.720137 CANDELS 0.3770 0.2100 0.5200
90716 53.105357 -27.771889 16340 53.105370 -27.771887 CANDELS 0.0670 0.0400 0.0900
123843 53.105375 -27.706719 23042 53.105381 -27.706722 CANDELS 0.0970 0.0600 0.2100
126567 53.105443 -27.702088 26652 53.105442 -27.702084 CANDELS 1.0330 0.9600 1.1100
108830 53.105532 -27.738329 20252 53.105518 -27.738335 CANDELS 0.4970 0.4400 0.5500
122896 53.105548 -27.709896 23388 53.105549 -27.709889 CANDELS 0.5280 0.3500 0.6900
122273 53.105566 -27.711394 23428 53.105572 -27.711382 CANDELS 2.0350 1.9000 2.1400
121217 53.105598 -27.712873 23555 53.105644 -27.712822 CANDELS 0.7640 0.7000 0.8200
103116 53.105623 -27.750783 18904 53.105629 -27.750784 CANDELS 0.9720 0.9200 1.0300
102075 53.105632 -27.753558 18502 53.105637 -27.753555 CANDELS 2.1390 2.0400 2.2500
120926 53.105653 -27.713716 23595 53.105640 -27.713717 CANDELS 0.9720 0.8800 1.0600
104514 53.105678 -27.747697 19232 53.105679 -27.747688 CANDELS 0.9220 0.8300 1.0100
105551 53.105745 -27.746473 19345 53.105740 -27.746458 CANDELS 1.6770 1.6000 1.7600
115761 53.105793 -27.723532 21971 53.105793 -27.723530 CANDELS 1.0600 0.9900 1.1300
106356 53.105903 -27.743851 19725 53.105900 -27.743849 CANDELS 0.0500 0.0300 0.0700
108943 53.105907 -27.738418 20246 53.105907 -27.738417 CANDELS 0.5110 0.4600 0.5700
90388 53.105935 -27.771416 16617 53.105930 -27.771412 CANDELS 0.7850 0.7300 0.8400
99762 53.105960 -27.757558 18072 53.105934 -27.757544 CANDELS 0.1360 0.1000 0.2400
107017 53.105960 -27.743393 19703 53.105938 -27.743393 CANDELS 2.8770 2.8300 2.9200
122480 53.106025 -27.710744 23287 53.106049 -27.710716 CANDELS 2.4140 2.2900 2.5400
126924 53.106052 -27.701081 23256 53.106049 -27.701092 CANDELS 0.3270 0.2000 0.4400
110877 53.106087 -27.733160 20842 53.106091 -27.733151 CANDELS 0.0780 0.0500 0.1100
108465 53.106107 -27.740319 19986 53.106094 -27.740315 CANDELS 3.6670 3.5200 3.8300
112789 53.106111 -27.724322 22369 53.106110 -27.724320 CANDELS 0.6850 0.6500 0.7200
126202 53.106194 -27.702739 26452 53.106197 -27.702730 CANDELS 0.6890 0.6300 0.7500
121534 53.106209 -27.712810 23584 53.106220 -27.712816 CANDELS 2.6880 2.6100 2.7600
90931 53.106228 -27.771864 16353 53.106216 -27.771866 CANDELS 0.5510 0.4600 0.6700
113409 53.106302 -27.727954 21360 53.106293 -27.727955 CANDELS 0.6280 0.5600 0.7000
90224 53.106412 -27.772637 16239 53.106426 -27.772671 CANDELS 0.7760 0.7100 0.8500
121050 53.106428 -27.713423 23999 53.106426 -27.713427 CANDELS 0.5300 0.4600 0.6000
98434 53.106478 -27.760412 17738 53.106480 -27.760412 CANDELS 3.2960 3.2400 3.3600
129156 53.106573 -27.695569 25716 53.106560 -27.695576 CANDELS 1.2260 1.1700 1.2900
99490 53.106589 -27.758035 18019 53.106598 -27.758041 CANDELS 0.6270 0.5500 0.7000
93984 53.106928 -27.765439 17233 53.106930 -27.765442 CANDELS 0.9890 0.9300 1.0400
120950 53.107019 -27.713764 23582 53.107029 -27.713743 CANDELS 0.9460 0.8400 1.0500
118545 53.107020 -27.718227 22603 53.107017 -27.718225 CANDELS 2.2610 2.1700 2.4000
106809 53.107027 -27.743417 19743 53.107017 -27.743406 CANDELS 0.4820 0.4400 0.5300
108869 53.107046 -27.738980 20161 53.107056 -27.738970 CANDELS 1.6370 1.5600 1.7100
98650 53.107076 -27.759529 17881 53.107079 -27.759535 CANDELS 1.5170 1.4100 1.6300
111101 53.107092 -27.733556 20755 53.107052 -27.733528 CANDELS 2.9130 2.8300 2.9900
93923 53.107129 -27.767090 16965 53.107124 -27.767101 CANDELS 0.9610 0.9100 1.0100
96778 53.107168 -27.762657 17535 53.107155 -27.762665 CANDELS 0.6080 0.5400 0.6700
125989 53.107280 -27.703407 26396 53.107284 -27.703405 CANDELS 2.6430 2.5700 2.7200
111087 53.107289 -27.729722 21445 53.107330 -27.729729 CANDELS 1.2290 1.1800 1.2800
107823 53.107290 -27.741084 19996 53.107300 -27.741081 CANDELS 0.9300 0.8800 0.9800
121453 53.107317 -27.712592 23538 53.107319 -27.712587 CANDELS 0.1750 0.0800 0.3600
98008 53.107322 -27.759846 17819 53.107304 -27.759832 CANDELS 0.0600 0.0400 0.0800
107136 53.107347 -27.741929 19959 53.107346 -27.741911 CANDELS 0.8100 0.7300 0.8900
127706 53.107348 -27.698641 26235 53.107357 -27.698649 CANDELS 1.3050 1.2200 1.3900
108266 53.107348 -27.738972 20223 53.107326 -27.738998 CANDELS 0.9620 0.8800 1.0300
120845 53.107382 -27.713256 23491 53.107384 -27.713249 CANDELS 0.8020 0.7100 0.8900
103422 53.107384 -27.749806 19081 53.107388 -27.749798 CANDELS 0.8760 0.8000 0.9600
103135 53.107390 -27.750493 18978 53.107395 -27.750490 CANDELS 0.0540 0.0300 0.0700
105224 53.107401 -27.746412 19424 53.107426 -27.746395 CANDELS 1.7970 1.7000 1.8900
96671 53.107406 -27.762939 17465 53.107403 -27.762913 CANDELS 5.1170 5.0300 5.2000
116492 53.107449 -27.722294 22064 53.107449 -27.722300 CANDELS 2.4680 2.3200 2.6000
111633 53.107464 -27.731200 21083 53.107460 -27.731192 CANDELS 1.2790 1.2300 1.3300
91497 53.107544 -27.771357 16386 53.107555 -27.771360 CANDELS 1.9840 1.9000 2.0600
103575 53.107565 -27.750009 19014 53.107559 -27.750008 CANDELS 0.2300 -99.0000 -99.0000
96942 53.107571 -27.762466 17546 53.107578 -27.762466 CANDELS 0.7350 0.6500 0.8200
107062 53.107571 -27.742978 19751 53.107571 -27.742975 CANDELS 0.0580 0.0300 0.0800
92579 53.107603 -27.769263 16675 53.107605 -27.769249 CANDELS 2.2870 2.1800 2.3600
121043 53.107604 -27.713974 23666 53.107601 -27.713980 CANDELS 4.0950 3.9900 4.1900
100262 53.107656 -27.756683 18153 53.107681 -27.756672 CANDELS 2.4470 2.3500 2.5400
111595 53.107666 -27.730114 21238 53.107670 -27.730108 CANDELS 0.5040 0.4200 0.6400
120898 53.107698 -27.712801 23579 53.107704 -27.712809 CANDELS 0.9870 0.9200 1.0500
114577 53.107732 -27.726026 39438 53.107738 -27.726026  3DHST  1.5243 -99.0000 -99.0000
93992 53.107769 -27.767291 16874 53.107750 -27.767307 CANDELS 1.0010 0.9100 1.0900
102516 53.107846 -27.751940 18895 53.107841 -27.751936 CANDELS 0.5730 0.5100 0.6400
122269 53.107848 -27.710664 23583 53.107845 -27.710646 CANDELS 1.5020 1.4200 1.5800
113877 53.107875 -27.726220 21791 53.107880 -27.726196 CANDELS 1.2040 1.1600 1.2500
120747 53.107883 -27.713641 23698 53.107883 -27.713640 CANDELS 0.1260 0.0800 0.1700
111982 53.107926 -27.728122 21710 53.107971 -27.728155 CANDELS 0.5440 0.5100 2.8300
110494 53.107977 -27.733748 20835 53.107971 -27.733744 CANDELS 0.3230 0.2700 0.3800
113895 53.108010 -27.725741 21739 53.108013 -27.725744 CANDELS 1.2310 1.1800 1.2800
126553 53.108073 -27.702023 26290 53.108063 -27.702028 CANDELS 1.7280 1.6700 1.7800
101818 53.108105 -27.753966 18475 53.108109 -27.753981 CANDELS 2.7800 2.7400 2.8200
129014 53.108122 -27.696305 25871 53.108139 -27.696306 CANDELS 1.7540 1.6700 1.8400
102717 53.108192 -27.751628 18790 53.108170 -27.751629 CANDELS 0.2260 0.1400 0.3200
117225 53.108198 -27.720155 22345 53.108208 -27.720156 CANDELS 0.9370 0.8700 1.0000
116349 53.108260 -27.721928 22198 53.108265 -27.721924 CANDELS 1.1030 1.0500 1.1600
93128 53.108275 -27.767814 16936 53.108292 -27.767809 CANDELS 0.9360 0.8800 0.9900
129359 53.108293 -27.695260 25622 53.108253 -27.695255 CANDELS 2.5160 2.4400 2.5800
101632 53.108310 -27.752084 18853 53.108284 -27.752081 CANDELS 0.1040 0.0700 0.1400
120804 53.108323 -27.714132 33857 53.108284 -27.714138 CANDELS 3.7220 3.4300 4.0200
119747 53.108336 -27.716404 22740 53.108341 -27.716389 CANDELS 0.6300 0.4900 0.7500
128120 53.108340 -27.697398 25835 53.108334 -27.697397 CANDELS 0.5110 0.4500 0.5700
99152 53.108448 -27.758269 18031 53.108456 -27.758266 CANDELS 0.3220 0.2500 0.3900
102799 53.108517 -27.751645 34520 53.108511 -27.751631  3DHST  0.3606 -99.0000 -99.0000
122398 53.108521 -27.710151 23359 53.108524 -27.710150 CANDELS 1.6270 1.5000 1.8100
112838 53.108525 -27.729497 38682 53.108529 -27.729485  3DHST  0.3368 -99.0000 -99.0000
99871 53.108550 -27.757257 18084 53.108555 -27.757248 CANDELS 2.8140 2.7400 2.8900
127185 53.108691 -27.700102 26074 53.108711 -27.700054 CANDELS 2.5220 2.4600 2.5800
109138 53.108710 -27.738537 37011 53.108711 -27.738538  3DHST  1.5704 -99.0000 -99.0000
105310 53.108722 -27.745754 19444 53.108719 -27.745762 CANDELS 0.3330 0.2500 0.4200
115502 53.108763 -27.724079 21895 53.108761 -27.724075 CANDELS 1.3490 1.2800 1.4100
127577 53.108772 -27.699985 26074 53.108711 -27.700054 CANDELS 2.5220 2.4600 2.5800
115791 53.108780 -27.723614 21938 53.108791 -27.723612 CANDELS 1.6070 1.5500 1.6600
114831 53.108851 -27.725431 21704 53.108849 -27.725422 CANDELS 1.5720 1.5100 1.6400
108833 53.108905 -27.738591 20213 53.108875 -27.738571 CANDELS 1.9200 1.8800 1.9700
102708 53.108933 -27.751723 18710 53.108936 -27.751718 CANDELS 0.8920 0.7400 1.0300
99376 53.108960 -27.758483 17982 53.108959 -27.758484 CANDELS 1.5540 1.4800 1.6300
122364 53.108972 -27.710966 23342 53.108990 -27.710978 CANDELS 3.7030 3.5800 3.8300
107327 53.109011 -27.742559 19797 53.109013 -27.742558 CANDELS 1.5930 1.5400 1.6500
118124 53.109035 -27.717644 22679 53.109051 -27.717650 CANDELS 0.2710 0.2000 0.3500
93627 53.109056 -27.767658 16881 53.109058 -27.767651 CANDELS 1.1860 1.1200 1.2600
112224 53.109057 -27.729739 21247 53.109039 -27.729727 CANDELS 0.1360 0.1000 0.1700
116154 53.109060 -27.722397 22083 53.109055 -27.722387 CANDELS 1.0670 1.0100 1.1200
112490 53.109094 -27.730200 21157 53.109119 -27.730183 CANDELS 2.7240 2.6500 2.7900
116480 53.109099 -27.721442 22236 53.109112 -27.721495 CANDELS 1.6040 1.5600 1.6500
94561 53.109130 -27.766214 17053 53.109131 -27.766199 CANDELS 3.1980 3.1300 3.2700
116945 53.109148 -27.721647 40335 53.109154 -27.721651  3DHST  1.6656 -99.0000 -99.0000
125878 53.109187 -27.703097 26437 53.109203 -27.703070 CANDELS 0.6290 0.4900 0.7400
108142 53.109196 -27.740643 19998 53.109192 -27.740642 CANDELS 0.4800 0.4200 0.5400
128166 53.109226 -27.698286 26299 53.109249 -27.698284 CANDELS 1.0560 0.9900 1.1200
101752 53.109227 -27.754132 18444 53.109245 -27.754127 CANDELS 3.9170 3.7900 4.0200
98703 53.109239 -27.759335 17889 53.109257 -27.759329 CANDELS 1.1750 1.1200 1.2300
89685 53.109268 -27.773942 16002 53.109272 -27.773931 CANDELS 1.7120 1.6600 1.7700
112695 53.109313 -27.729986 21151 53.109314 -27.729998 CANDELS 0.5100 0.4500 0.5700
126100 53.109397 -27.702677 26326 53.109406 -27.702673 CANDELS 0.9760 0.9200 1.0300
89072 53.109418 -27.774817 15960 53.109428 -27.774809 CANDELS 2.4900 2.4200 2.5500
95110 53.109422 -27.764092 17496 53.109436 -27.764088 CANDELS 1.2020 1.1400 1.2600
106837 53.109450 -27.744059 19587 53.109451 -27.744057 CANDELS 3.4610 3.3900 3.5300
126649 53.109466 -27.701496 26249 53.109467 -27.701500 CANDELS 0.9600 0.8900 1.0300
87259 53.109486 -27.775934 16011 53.109478 -27.775946 CANDELS 0.6760 0.6300 0.7200
98048 53.109547 -27.760050 17900 53.109550 -27.760050 CANDELS 1.1750 1.1300 1.2200
118692 53.109574 -27.717189 22783 53.109573 -27.717192 CANDELS 1.4550 1.4000 1.5200
122756 53.109678 -27.708972 23060 53.109669 -27.708979 CANDELS 0.7920 0.7200 0.8600
126643 53.109702 -27.699466 26189 53.109715 -27.699476 CANDELS 0.7130 0.6600 0.7700
125248 53.109750 -27.702675 26301 53.109749 -27.702673 CANDELS 0.9130 0.8600 0.9700
101527 53.109829 -27.753916 18563 53.109837 -27.753916 CANDELS 1.2850 1.2300 1.3300
101457 53.109840 -27.754255 18496 53.109848 -27.754257 CANDELS 1.2020 1.1200 1.2800
127430 53.109857 -27.699838 45095 53.109856 -27.699826  3DHST  1.7154 -99.0000 -99.0000
112843 53.109915 -27.729584 38712 53.109930 -27.729579  3DHST  3.5631 -99.0000 -99.0000
115877 53.109924 -27.722654 22101 53.109924 -27.722649 CANDELS 1.0570 1.0000 1.1100
117681 53.109950 -27.719939 22366 53.109947 -27.719917 CANDELS 1.6590 1.5900 1.7300
103824 53.110029 -27.749709 18996 53.110020 -27.749710 CANDELS 2.5670 2.5100 2.6300
112805 53.110100 -27.729592 38686 53.110108 -27.729583  3DHST  3.3593 -99.0000 -99.0000
115928 53.110111 -27.723055 22026 53.110104 -27.723049 CANDELS 0.8310 0.7500 0.9100
105081 53.110184 -27.745441 19508 53.110169 -27.745443 CANDELS 1.1130 1.0600 1.1800
95927 53.110196 -27.763093 17601 53.110241 -27.763081 CANDELS 1.4490 1.3900 1.5100
128266 53.110323 -27.698067 25915 53.110325 -27.698059 CANDELS 1.3070 1.2300 1.3900
127139 53.110345 -27.700625 26364 53.110344 -27.700626 CANDELS 1.7050 1.6400 1.7700
104432 53.110422 -27.748760 19089 53.110436 -27.748770 CANDELS 0.0940 0.0400 0.1500
101313 53.110453 -27.754665 18396 53.110458 -27.754648 CANDELS 3.2170 3.1500 3.2900
104934 53.110457 -27.747340 19256 53.110458 -27.747339 CANDELS 0.3780 0.2600 0.4800
122397 53.110503 -27.710230 23334 53.110512 -27.710241 CANDELS 0.1000 0.0700 0.1300
116191 53.110504 -27.717711 24100 53.110535 -27.717710 CANDELS 0.2750 0.2200 0.3300
104276 53.110553 -27.748962 19107 53.110554 -27.748960 CANDELS 2.7630 2.7000 2.8300
109269 53.110573 -27.738133 20220 53.110573 -27.738144 CANDELS 0.3180 0.2200 0.4300
104367 53.110585 -27.748369 19181 53.110596 -27.748385 CANDELS 2.6930 2.6300 2.7500
109605 53.110693 -27.737136 20365 53.110703 -27.737139 CANDELS 1.2630 1.1800 1.3500
101064 53.110693 -27.755488 18275 53.110699 -27.755489 CANDELS 0.7220 0.6300 0.8100
117548 53.110730 -27.720081 22347 53.110733 -27.720076 CANDELS 1.1020 1.0300 1.1700
107977 53.110805 -27.740940 19958 53.110809 -27.740940 CANDELS 0.2230 0.1300 0.3300
122605 53.110867 -27.710381 23156 53.110889 -27.710342 CANDELS 0.9540 0.9000 1.0100
121886 53.110874 -27.711435 23451 53.110886 -27.711430 CANDELS 1.0030 0.9400 1.0600
108992 53.110901 -27.738381 20250 53.110901 -27.738378 CANDELS 0.2850 0.1900 0.3900
122881 53.110946 -27.710245 42757 53.110951 -27.710239  3DHST  0.9441 -99.0000 -99.0000
