# Catalog for all galaxies that now have refined redshifts. See paper/code for sample selection. 
# pearsid field ra dec old_z new_z new_z_err source dn4000 dn4000_err d4000 d4000_err old_chi2 new_chi2
86967 GOODS-N 189.250862 62.270993 0.8019 0.6786 0.0623 3DHST 1.5365 0.2063 1.4477 0.0884 406.1305 155.1842
86999 GOODS-N 189.303304 62.271759 0.8471 0.8228 0.0173 3DHST 1.2130 0.0832 1.2754 0.0451 388.0420 377.5665
87000 GOODS-N 189.137595 62.271304 0.9033 0.8300 0.0258 3DHST 0.9899 0.0829 1.4137 0.0577 249.6714 128.9916
87061 GOODS-N 189.121932 62.272083 0.8546 0.8302 0.0057 3DHST 1.5175 0.1382 1.6920 0.0665 199.6796 161.2323
87368 GOODS-N 189.163692 62.273070 0.8162 0.8369 0.0124 3DHST 1.0423 0.1478 1.4401 0.0911 231.7445 201.9862
87433 GOODS-N 189.187144 62.271408 0.7734 0.6943 0.0123 3DHST 1.1488 0.1128 1.3245 0.0572 357.3766 185.3431
87585 GOODS-N 189.179891 62.273723 0.8398 0.8497 0.0061 3DHST 1.4166 0.1167 1.9295 0.0826 111.4345 99.8418
87823 GOODS-N 189.189733 62.270553 0.9805 0.9673 0.0144 3DHST 1.1987 0.1777 1.3286 0.1031 98.7320 95.4784
87911 GOODS-N 189.182591 62.271997 0.9543 0.7765 0.0571 3DHST 1.0294 0.1861 1.1715 0.1071 139.6677 88.9364
88020 GOODS-N 189.154438 62.270948 0.8680 0.7084 0.0514 3DHST 1.2992 0.1885 1.4883 0.1095 242.2885 91.1719
88211 GOODS-N 189.251723 62.271472 0.8377 0.7556 0.0145 3DHST 1.1611 0.0978 1.2638 0.0559 323.5252 161.3745
88530 GOODS-N 189.300132 62.271916 0.9246 0.8746 0.0093 3DHST 1.2791 0.4562 2.0840 0.3716 1591.8632 1555.5624
88566 GOODS-N 189.172075 62.271770 0.7871 0.8207 0.0092 3DHST 1.0807 0.1271 1.8018 0.0983 181.5360 119.4494
88580 GOODS-N 189.135162 62.274485 0.9248 0.9456 0.0117 3DHST 1.1774 0.0795 1.5234 0.0547 278.9286 268.6147
88679 GOODS-N 189.163354 62.273465 0.8427 0.8764 0.0242 3DHST 1.7083 0.2068 1.6797 0.0964 146.5033 127.9959
88858 GOODS-N 189.176557 62.272905 0.8220 0.7188 0.0314 3DHST 1.4258 0.2375 1.2812 0.1005 144.5312 98.0428
88929 GOODS-N 189.279212 62.274566 0.9557 0.9428 0.0095 3DHST 1.5230 0.1568 1.9812 0.1098 98.6713 95.8709
89094 GOODS-N 189.145277 62.274611 0.9806 0.8802 0.0156 3DHST 1.1754 0.0951 1.3741 0.0549 253.0112 100.1227
89112 GOODS-N 189.351244 62.275619 0.8751 0.7468 0.0656 3DHST 1.2017 0.1161 1.3811 0.0588 654.2767 200.9937
89514 GOODS-N 189.180486 62.274219 0.8329 0.8459 0.0113 3DHST 1.3203 0.1777 1.5471 0.0911 95.7289 81.8583
89655 GOODS-N 189.271113 62.274437 1.0973 1.0428 0.0101 3DHST 1.0803 0.1508 1.2654 0.0909 143.9815 99.5185
89790 GOODS-N 189.151472 62.274011 0.8523 0.8523 0.0144 3DHST 1.3438 0.1663 1.4658 0.1005 73.8723 73.8723
89845 GOODS-N 189.335839 62.274983 0.9207 0.8830 0.0205 3DHST 1.1191 0.0782 1.1607 0.0422 499.4276 465.8778
89993 GOODS-N 189.179370 62.275612 0.9156 0.9029 0.0317 3DHST 1.4889 0.1326 1.4376 0.0592 400.6382 395.9710
90082 GOODS-N 189.169913 62.274592 0.7141 0.6376 0.0096 3DHST 1.4437 0.2053 1.5146 0.1070 247.8248 104.7650
90190 GOODS-N 189.258700 62.275515 1.1635 1.1635 0.0104 3DHST 0.8959 0.1364 1.2123 0.0936 133.4569 133.4569
90320 GOODS-N 189.263713 62.275892 0.7007 0.7238 0.0059 3DHST 2.0797 0.1922 2.1537 0.1010 268.4219 92.0560
90536 GOODS-N 189.242061 62.277599 1.0027 1.0254 0.0083 3DHST 1.4063 0.1130 1.7543 0.0692 124.9276 106.6882
90557 GOODS-N 189.314376 62.275798 0.8388 0.6613 0.0445 3DHST 1.1908 0.1010 1.5626 0.0699 861.1787 139.4904
91073 GOODS-N 189.155052 62.279527 0.8523 0.8399 0.0057 3DHST 1.4447 0.1433 1.7949 0.0972 120.6338 118.6410
91148 GOODS-N 189.167207 62.276959 0.8394 0.8272 0.0095 3DHST 1.2790 0.1715 1.6661 0.1200 71.6575 69.6483
91525 GOODS-N 189.263360 62.277950 0.6792 0.7471 0.0369 3DHST 1.4177 0.3560 1.8486 0.2165 118.7877 100.8805
91612 GOODS-N 189.298341 62.277997 1.1915 1.1071 0.0191 3DHST 1.0153 0.1159 1.1946 0.0761 302.0170 189.3834
91800 GOODS-N 189.226211 62.282059 0.9698 0.9568 0.0231 3DHST 1.3505 0.1094 1.5179 0.0649 162.4815 152.7623
91947 GOODS-N 189.168573 62.278354 0.8416 0.6741 0.0607 3DHST 1.3689 0.2140 1.4444 0.1242 323.4527 117.8054
92250 GOODS-N 189.270134 62.278790 0.6273 0.5851 0.0119 3DHST 1.1948 0.1970 1.5669 0.1419 122.8031 88.2043
92276 GOODS-N 189.269839 62.278416 0.8855 1.1608 0.1033 3DHST 1.1744 0.2083 1.4699 0.1080 921.2019 418.6073
92291 GOODS-N 189.155606 62.280040 0.9289 0.9610 0.0584 3DHST 1.3409 0.1138 1.3768 0.0645 182.6774 148.0265
92378 GOODS-N 189.180581 62.281369 0.9633 1.0620 0.0193 3DHST 0.9568 0.0881 1.3524 0.0541 330.5527 177.1985
92467 GOODS-N 189.260343 62.279306 0.7640 0.6233 0.0076 3DHST 1.0837 0.1695 1.3307 0.1009 414.9799 232.7263
92535 GOODS-N 189.176764 62.279259 0.8286 0.8164 0.0087 3DHST 1.2002 0.0970 1.3954 0.0619 72.9453 72.4080
92570 GOODS-N 189.263825 62.279675 0.7234 0.5477 0.0155 3DHST 1.5498 0.2031 3.4186 0.3997 978.3704 226.1861
93156 GOODS-N 189.278632 62.284017 0.6503 0.3827 0.0153 3DHST nan nan nan nan 1458.2012 389.2126
93239 GOODS-N 189.343607 62.281022 0.8363 0.8121 0.0126 3DHST 1.0026 0.1161 1.2707 0.0663 91.1017 80.4077
93338 GOODS-N 189.385971 62.280178 0.9975 1.1387 0.0120 3DHST 1.2143 0.1077 1.4889 0.0649 2623.4163 2049.6196
93364 GOODS-N 189.384157 62.283030 1.0008 1.1403 0.0114 3DHST 1.1843 0.0773 1.3846 0.0440 2007.5798 1089.6543
93508 GOODS-N 189.318732 62.288818 0.6611 0.7486 0.0058 3DHST 1.4617 0.0808 2.0416 0.0547 3367.2041 2209.8667
93602 GOODS-N 189.167298 62.282237 0.9427 0.9427 0.0064 3DHST 1.4032 0.0879 1.7267 0.0544 115.8590 115.8590
93907 GOODS-N 189.261660 62.282233 0.9555 1.1970 0.0936 3DHST 1.2027 0.1035 1.5135 0.0690 585.6944 295.3267
94004 GOODS-N 189.247718 62.283017 1.1488 1.1344 0.0079 3DHST 1.3202 0.1909 1.8580 0.1364 324.9824 311.4531
94085 GOODS-N 189.299922 62.283239 1.0299 1.1395 0.0111 3DHST 1.1425 0.0895 1.3312 0.0521 983.0774 461.3045
94231 GOODS-N 189.379590 62.287515 0.9683 1.1240 0.0127 3DHST 1.1514 0.0894 1.2063 0.0495 900.0618 367.9797
94262 GOODS-N 189.174482 62.282687 0.8698 0.7418 0.0126 3DHST 1.1992 0.1312 1.4456 0.0906 322.5786 156.4544
94812 GOODS-N 189.161451 62.285227 0.6565 0.5725 0.0138 3DHST 1.2021 0.0949 1.7744 0.0823 368.5685 133.7167
94821 GOODS-N 189.336966 62.285277 0.7446 0.3416 0.0033 3DHST nan nan nan nan 2868.3529 1221.3710
95002 GOODS-N 189.409748 62.288320 0.8960 0.8960 0.0094 3DHST 1.7693 0.2193 1.9197 0.1101 92.2420 92.2420
95024 GOODS-N 189.359009 62.285332 0.7806 0.7343 0.0198 3DHST 1.5329 0.1783 1.4350 0.0813 165.3918 121.0562
95077 GOODS-N 189.381279 62.284286 1.0846 1.1362 0.0181 3DHST 1.1337 0.1324 1.5245 0.0828 762.2612 692.4286
95258 GOODS-N 189.360790 62.287180 0.6021 0.5915 0.0057 3DHST 1.3021 0.0973 1.8337 0.0745 211.5107 191.8990
95449 GOODS-N 189.328883 62.287279 0.9376 0.9121 0.0376 3DHST 1.1488 0.1732 1.2407 0.0981 138.3350 134.3062
95911 GOODS-N 189.350223 62.285840 1.2042 1.2514 0.0303 3DHST 0.9771 0.2109 1.3208 0.1508 134.0195 118.6496
96098 GOODS-N 189.393959 62.289896 0.8680 0.7961 0.0069 3DHST 1.1604 0.0691 1.3645 0.0395 590.9562 410.0017
96423 GOODS-N 189.364363 62.287319 0.7803 0.6482 0.0206 3DHST 1.4114 0.1776 1.2619 0.0783 285.0365 161.9339
96475 GOODS-N 189.357471 62.287441 0.8824 0.7428 0.0334 3DHST 1.2389 0.1162 1.3924 0.0716 475.3555 144.8218
96517 GOODS-N 189.245467 62.287353 0.8948 0.9565 0.0093 3DHST 1.5519 0.2230 2.0954 0.1260 247.1102 104.8264
97136 GOODS-N 189.257088 62.287944 0.6216 0.6002 0.0228 3DHST 1.1558 0.2277 1.5376 0.1436 74.2673 67.4067
97147 GOODS-N 189.400065 62.290635 0.7199 0.7085 0.0057 3DHST 1.2820 0.1016 1.5806 0.0557 106.7732 105.9486
97358 GOODS-N 189.278813 62.288741 0.6198 0.5674 0.0379 3DHST 1.1181 0.1283 1.8951 0.1437 663.6556 624.4123
97879 GOODS-N 189.398053 62.301554 0.8583 0.7983 0.0072 3DHST 1.1831 0.0804 1.3908 0.0460 785.5016 729.3726
98131 GOODS-N 189.254233 62.291663 0.6674 0.6931 0.0055 3DHST 1.3829 0.0935 1.6800 0.0542 324.3357 192.9758
98209 GOODS-N 189.319484 62.292672 0.7315 0.7894 0.0095 3DHST 1.4869 0.1231 1.3460 0.0603 405.3427 311.3375
98420 GOODS-N 189.330009 62.291225 1.1294 1.1294 0.0137 3DHST 1.0808 0.2206 1.2209 0.1306 103.3683 103.3683
98749 GOODS-N 189.415114 62.297441 1.1091 1.0544 0.0307 3DHST 1.0716 0.0639 1.1549 0.0342 1433.2913 1413.1203
98984 GOODS-N 189.317509 62.291899 1.0070 0.9547 0.0163 3DHST 1.3148 0.1628 1.3287 0.0864 239.0228 198.6576
98997 GOODS-N 189.363747 62.293169 0.9892 0.9892 0.0108 3DHST 1.1393 0.1328 1.3738 0.0827 155.8477 155.8477
99050 GOODS-N 189.251356 62.291971 0.7272 0.7748 0.0194 3DHST 1.0247 0.1890 1.3863 0.1221 127.6398 96.5358
99189 GOODS-N 189.252152 62.292729 0.6593 0.6373 0.1346 3DHST 1.0341 0.0855 1.2009 0.0469 790.1003 772.4598
99354 GOODS-N 189.248848 62.292131 0.9243 0.9326 0.0161 3DHST 1.0463 0.1816 1.6637 0.1373 71.6669 70.0911
99452 GOODS-N 189.249503 62.293362 0.6483 0.5549 0.0083 3DHST 1.1078 0.0825 2.3609 0.1424 567.7728 176.5985
99579 GOODS-N 189.277841 62.293940 1.1528 0.9931 0.0169 3DHST 1.1472 0.1060 1.2160 0.0638 574.1426 267.4492
99633 GOODS-N 189.299196 62.293389 0.9787 0.9527 0.0087 3DHST 1.6617 0.2519 1.6834 0.1330 107.1086 78.8142
100703 GOODS-N 189.271952 62.296316 0.7940 0.7589 0.0139 3DHST 1.1004 0.1288 1.1669 0.0613 299.2344 270.5262
100774 GOODS-N 189.253050 62.295183 0.6444 0.8430 0.0055 3DHST 1.5355 0.0971 2.3369 0.0726 7120.6995 2386.6028
101785 GOODS-N 189.260380 62.297173 0.9604 0.9641 0.0057 3DHST 1.1079 0.0875 1.3063 0.0525 261.5607 243.3896
102103 GOODS-N 189.251579 62.296933 0.6128 0.6164 0.0414 3DHST 1.4308 0.2557 1.3415 0.1277 110.1431 108.2143
102600 GOODS-N 189.300638 62.298432 1.1818 1.3887 0.0143 3DHST 1.1720 0.1473 0.3458 0.0711 260.8088 120.0064
102776 GOODS-N 189.263967 62.299603 0.9520 0.8414 0.0166 3DHST 1.1268 0.0990 1.2705 0.0565 761.4413 464.1761
102886 GOODS-N 189.267768 62.300591 0.6167 0.6167 0.0253 3DHST 1.5684 0.4797 1.5861 0.2309 85.5238 85.5238
102919 GOODS-N 189.261814 62.298687 0.7572 0.7115 0.0115 3DHST 0.9754 0.1365 1.4507 0.1005 181.4298 148.3427
103022 GOODS-N 189.248193 62.299611 0.9285 0.8307 0.0112 3DHST 1.1256 0.0778 1.1972 0.0418 673.5929 362.0893
103084 GOODS-N 189.242278 62.299363 0.8969 0.8476 0.0079 3DHST 0.9891 0.1051 1.1337 0.0608 207.2184 132.9544
103094 GOODS-N 189.321552 62.301367 0.9138 1.0079 0.0363 3DHST 0.9291 0.1015 1.4818 0.0748 339.1952 227.6181
103139 GOODS-N 189.244737 62.299324 0.8772 0.7708 0.0354 3DHST 1.1595 0.1070 1.3595 0.0623 366.2885 241.8309
104616 GOODS-N 189.419148 62.302925 1.0227 0.9448 0.0106 3DHST 1.1304 0.1143 1.1091 0.0637 288.4420 156.8105
104633 GOODS-N 189.259173 62.305388 0.7998 0.4912 0.0654 3DHST nan nan nan nan 367.0068 147.2680
104802 GOODS-N 189.429096 62.308475 0.7809 0.7814 0.0094 3DHST 1.8065 0.1079 2.4936 0.0756 7459.1181 7423.0543
105048 GOODS-N 189.277166 62.305179 0.7963 0.8015 0.0122 3DHST 1.0058 0.1074 1.5912 0.0841 148.0752 147.5347
105095 GOODS-N 189.245545 62.302852 0.9196 0.8576 0.0144 3DHST 1.1385 0.1217 1.1876 0.0681 238.6000 200.6560
105303 GOODS-N 189.391863 62.301683 1.0872 1.2610 0.0268 3DHST 1.2849 0.1612 1.5973 0.0952 996.4808 425.4969
105455 GOODS-N 189.260316 62.305731 0.7312 0.7414 0.0075 3DHST 1.5129 0.1341 1.5244 0.0685 132.7643 131.0885
105709 GOODS-N 189.305622 62.304323 1.0527 1.0527 0.0167 3DHST 1.3959 0.1876 1.2958 0.0939 137.6970 137.6970
106551 GOODS-N 189.258781 62.304533 0.7799 0.7337 0.0279 3DHST 1.4473 0.2238 1.3516 0.1007 112.5957 91.2093
106613 GOODS-N 189.274167 62.304885 0.9258 0.8053 0.0188 3DHST 1.3568 0.1941 1.3549 0.0932 320.4798 163.6600
107021 GOODS-N 189.272758 62.306879 0.8782 0.8534 0.0426 3DHST 1.3729 0.2587 1.5509 0.1420 135.7946 128.1481
107152 GOODS-N 189.379063 62.305774 0.9918 1.0478 0.0228 3DHST 1.0669 0.0971 1.2663 0.0576 649.8077 571.4960
107263 GOODS-N 189.320124 62.306741 0.8331 0.7972 0.0247 3DHST 1.1406 0.1570 1.3474 0.0786 491.4680 479.2728
108279 GOODS-N 189.382191 62.307227 0.8534 0.4942 0.0027 3DHST nan nan nan nan 2297.5813 1623.4672
108448 GOODS-N 189.379386 62.308480 1.1505 1.1505 0.0118 3DHST 1.0945 0.0846 1.3108 0.0560 500.8504 500.8504
108799 GOODS-N 189.380887 62.307418 1.0086 1.2071 0.0421 3DHST 1.2368 0.1523 1.4810 0.0907 1405.9776 643.9592
109592 GOODS-N 189.356213 62.313974 0.8293 0.7588 0.0088 3DHST 1.1778 0.0652 1.5045 0.0441 478.9510 176.1208
109801 GOODS-N 189.289007 62.310022 0.8246 0.6997 0.0204 3DHST 1.2146 0.1777 1.4080 0.0901 287.5748 142.4154
109851 GOODS-N 189.271150 62.312148 0.8532 0.7592 0.0543 3DHST 1.3001 0.2261 1.5263 0.1218 323.8268 248.0658
110145 GOODS-N 189.347170 62.310297 1.0203 1.1654 0.0130 3DHST 1.1701 0.1785 1.3706 0.1076 527.0815 285.2821
110223 GOODS-N 189.312857 62.310564 0.7205 0.3369 0.0000 3DHST nan nan nan nan 13008.2824 12324.2653
110489 GOODS-N 189.346441 62.310807 0.8800 1.1094 0.0157 3DHST 1.1147 0.1021 1.1903 0.0584 3239.0572 1321.4220
110688 GOODS-N 189.320459 62.311555 0.8839 0.7550 0.0191 3DHST 1.5419 0.4099 1.4795 0.1618 169.4525 128.4442
110814 GOODS-N 189.278136 62.312963 0.6105 0.6105 0.0184 3DHST 1.3569 0.4419 1.6130 0.2652 63.1271 63.1271
111648 GOODS-N 189.353802 62.312429 1.2113 1.1399 0.0218 3DHST 1.1656 0.1586 1.1853 0.0977 217.2986 170.4049
112002 GOODS-N 189.273162 62.313749 1.1910 1.1765 0.0215 3DHST 1.1637 0.1268 1.3347 0.0829 196.3043 194.8050
112100 GOODS-N 189.398654 62.313121 0.6715 0.3697 0.0467 3DHST nan nan nan nan 1461.7356 1010.5863
112181 GOODS-N 189.341787 62.314030 0.9265 1.1496 0.0488 3DHST 1.4402 0.3157 1.4591 0.1443 333.8866 225.6965
112383 GOODS-N 189.351594 62.313795 0.6166 0.5848 0.0113 3DHST 1.2574 0.2337 1.6509 0.1757 124.0651 118.9451
112486 GOODS-N 189.323643 62.314102 0.8059 0.7820 0.0203 3DHST 0.8480 0.1200 1.1040 0.0781 207.0265 194.6559
112509 GOODS-N 189.418455 62.314980 0.9551 0.9551 0.1939 3DHST 1.2102 0.1451 1.5127 0.0962 121.8644 121.8644
113696 GOODS-N 189.337136 62.317115 0.7345 0.7115 0.0277 3DHST 1.1884 0.2348 1.3081 0.1242 104.1374 102.0745
113746 GOODS-N 189.353757 62.316084 0.7444 0.6990 0.0237 3DHST 1.2029 0.2640 1.6633 0.1780 93.5322 67.0257
114275 GOODS-N 189.317003 62.316991 0.9529 0.9601 0.0084 3DHST 1.1307 0.1125 1.2548 0.0647 176.6834 170.5394
114628 GOODS-N 189.397163 62.321726 0.8197 0.8388 0.0349 3DHST 1.1826 0.0675 1.5328 0.0450 516.6035 496.4646
115421 GOODS-N 189.308617 62.318199 0.7809 1.1042 0.0063 3DHST 2.5884 0.3319 2.1355 0.1345 1612.8316 591.2680
116341 GOODS-N 189.311823 62.320345 1.2092 1.2235 0.0094 3DHST 1.6836 0.1766 1.7229 0.0916 106.8047 85.7791
116636 GOODS-N 189.309528 62.320181 1.1764 1.1620 0.0158 3DHST 1.1219 0.2340 1.3026 0.1361 104.4564 103.3237
116976 GOODS-N 189.419765 62.322306 1.1651 1.2970 0.0421 3DHST 1.4416 0.2681 1.3396 0.1394 148.9067 114.3261
117046 GOODS-N 189.419015 62.321471 0.7607 0.5718 0.0232 3DHST 1.8593 0.3653 2.5125 0.3386 485.9889 337.0326
117153 GOODS-N 189.376298 62.321409 0.8824 0.7757 0.0130 3DHST 1.1690 0.1657 1.2077 0.0969 289.0440 159.2165
117385 GOODS-N 189.315519 62.321328 1.2085 1.1234 0.0082 3DHST 1.2668 0.2181 1.2169 0.1103 237.7153 128.7290
117609 GOODS-N 189.332829 62.322176 0.6045 0.5232 0.0287 3DHST 4.2703 3.5848 8.5626 7.0941 283.0409 248.3496
117825 GOODS-N 189.395781 62.323655 0.6260 0.5838 0.0054 3DHST 1.2106 0.0878 1.5365 0.0605 260.0339 117.3309
117828 GOODS-N 189.295843 62.324631 1.1502 1.1525 0.0110 3DHST 1.2459 0.1041 1.4889 0.0675 150.6190 147.6544
118148 GOODS-N 189.387321 62.323284 0.9087 0.8836 0.0163 3DHST 1.0484 0.1129 1.1765 0.0652 276.7446 271.3294
118642 GOODS-N 189.335281 62.325393 0.8929 1.0700 0.0309 3DHST 1.0574 0.0965 1.1969 0.0618 593.0842 335.7429
119191 GOODS-N 189.388569 62.326777 1.0187 1.0471 0.0115 3DHST 1.4002 0.1724 1.4832 0.0855 102.5540 84.2650
119345 GOODS-N 189.345189 62.326891 0.7861 0.7960 0.0089 3DHST 0.8478 0.0752 1.1316 0.0482 190.7981 189.3846
119621 GOODS-N 189.442324 62.331729 0.7994 1.3963 0.0000 3DHST 1.2863 0.0716 1.6200 0.0497 6332.1093 3389.1531
119657 GOODS-N 189.315509 62.332521 0.8336 0.8717 0.0060 3DHST 1.1296 0.0752 1.4991 0.0438 3077.1013 2502.5125
119723 GOODS-N 189.350411 62.327608 0.8001 0.8532 0.0433 3DHST 1.0782 0.0727 1.2044 0.0442 970.5120 881.4662
119879 GOODS-N 189.359991 62.329178 1.0516 1.0379 0.0118 3DHST 1.3508 0.1111 1.6424 0.0673 137.7973 137.2886
120374 GOODS-N 189.438753 62.332758 0.7525 0.4283 0.0021 3DHST nan nan nan nan 337476382575853887895599688775481733983240192.0000 334507870697181042103719113567842383995863040.0000
120498 GOODS-N 189.397403 62.329624 1.1820 1.3209 0.0690 3DHST 1.2476 0.1976 0.9327 0.1122 113.8736 86.3703
120726 GOODS-N 189.331629 62.330150 0.7745 0.6328 0.0215 3DHST 1.1563 0.1812 1.4131 0.1053 213.7255 113.4955
121143 GOODS-N 189.398741 62.331032 0.6038 0.6038 0.0151 3DHST 1.3708 0.2640 1.4339 0.1356 90.3880 90.3880
121232 GOODS-N 189.364826 62.332526 0.8394 0.7351 0.0168 3DHST 1.1589 0.1671 1.5598 0.1228 163.4340 80.8809
121302 GOODS-N 189.337234 62.332309 0.7781 0.6262 0.0089 3DHST 0.9128 0.0859 1.3080 0.0593 606.9799 147.5850
121428 GOODS-N 189.399052 62.334916 0.6387 0.9724 0.0180 3DHST 1.1402 0.0786 1.2450 0.0424 994.4147 425.6922
121439 GOODS-N 189.309340 62.333012 0.9132 1.0509 0.0200 3DHST 0.9773 0.0646 1.3914 0.0441 5196.7924 3637.8932
121909 GOODS-N 189.341082 62.333896 0.7665 0.7548 0.0078 3DHST 1.0554 0.2783 1.4641 0.1973 83.2017 82.9533
122267 GOODS-N 189.419315 62.335533 0.7485 0.7748 0.0150 3DHST 1.0990 0.1053 1.1513 0.0492 388.2612 381.0841
122560 GOODS-N 189.397021 62.335666 1.0544 1.0408 0.0115 3DHST 1.1665 0.0876 1.2449 0.0463 511.7978 492.1643
122757 GOODS-N 189.354669 62.335743 0.7758 0.7524 0.0349 3DHST 0.9041 0.1094 1.1738 0.0685 234.9716 227.1215
122855 GOODS-N 189.399077 62.336073 1.0643 0.9471 0.0133 3DHST 1.0967 0.1205 1.3064 0.0714 483.9568 230.4906
123142 GOODS-N 189.323948 62.336154 0.7298 1.3372 0.0096 3DHST 1.5533 0.1359 1.4285 0.0622 1764.0594 1237.2302
123255 GOODS-N 189.411588 62.343637 0.7458 0.5587 0.1978 3DHST 0.8807 0.0465 2.2049 0.0830 2750.5840 260.2511
123290 GOODS-N 189.398052 62.338503 1.1456 1.1173 0.0151 3DHST 1.2191 0.1523 1.3832 0.0808 142.5422 136.8222
123476 GOODS-N 189.375896 62.342431 0.6382 0.5551 0.0095 3DHST 1.0566 0.0757 2.3249 0.1340 337.6374 139.9002
123538 GOODS-N 189.393175 62.341949 0.9379 0.9379 0.0086 3DHST 1.2505 0.0854 1.5203 0.0518 311.2749 311.2749
123809 GOODS-N 189.361328 62.338468 1.0056 0.9535 0.0085 3DHST 1.5148 0.1630 1.7702 0.0986 201.1610 121.0875
123811 GOODS-N 189.398084 62.341872 0.6322 0.6106 0.0060 3DHST 1.5108 0.1285 1.5281 0.0671 132.4510 104.6010
123863 GOODS-N 189.444557 62.338412 1.1609 1.2165 0.0223 3DHST 1.2577 0.1590 1.4464 0.1051 209.6398 159.1008
124069 GOODS-N 189.383132 62.339029 0.6190 0.8695 0.0073 3DHST 2.2398 0.2725 2.6555 0.1602 3617.9756 734.5493
124386 GOODS-N 189.390277 62.344599 0.8181 0.8632 0.0266 3DHST 1.2124 0.1028 1.4275 0.0665 184.6746 148.0630
124428 GOODS-N 189.338029 62.339953 1.0056 1.1426 0.0085 3DHST 1.2351 0.0806 1.4704 0.0476 3625.2119 2213.2252
125086 GOODS-N 189.366080 62.343073 1.1390 1.1473 0.0183 3DHST 1.4034 0.1360 1.6895 0.0833 179.4911 178.9195
125272 GOODS-N 189.344383 62.343919 0.8101 0.7980 0.0084 3DHST 1.3621 0.1723 1.7631 0.1178 83.8456 82.5327
125754 GOODS-N 189.344991 62.344676 1.0984 1.0306 0.0073 3DHST 1.0176 0.1172 1.1245 0.0701 354.9294 214.4861
125934 GOODS-N 189.368467 62.345781 1.1350 1.1895 0.0187 3DHST 1.1917 0.2289 1.4555 0.1328 125.3365 98.2796
125948 GOODS-N 189.362859 62.345819 0.9445 0.8817 0.0106 3DHST 1.0998 0.1267 1.3602 0.0841 203.0413 142.8138
126084 GOODS-N 189.402794 62.347645 0.9563 1.0017 0.0078 3DHST 1.7511 0.1238 1.8896 0.0620 373.2479 236.0170
126863 GOODS-N 189.366043 62.347519 1.1379 1.0956 0.0150 3DHST 1.3231 0.2292 1.5260 0.1361 92.2469 80.1827
127073 GOODS-N 189.382344 62.349908 0.8399 0.2951 0.2938 3DHST nan nan nan nan 1252.3675 1051.8715
127420 GOODS-N 189.357042 62.349294 1.0553 0.9889 0.0074 3DHST 1.0837 0.0820 1.3619 0.0486 488.9077 263.4156
