# Catalog for all galaxies that matched between CANDELS and PEARS in GOODS-S.
# If a galaxy did not match with CANDELS then a matching in 3DHST was attempted.
# the 'zphot_source' column indicates the source of the photometric redshift.
# pearsid field redshift zphot_source ra dec dn4000 dn4000_err d4000 d4000_err
115761 GOODS-S 1.0600 CANDELS 53.105793 -27.723532 1.8853 2.2543 7.2035 8.1114
115775 GOODS-S 1.0590 CANDELS 53.130476 -27.723096 0.9691 0.1686 1.1274 0.1035
115781 GOODS-S 1.0870 CANDELS 53.148473 -27.719482 1.2359 0.1605 1.6088 0.1014
115794 GOODS-S 0.9760 CANDELS 53.128099 -27.721501 1.3625 0.1686 1.5280 0.0951
115877 GOODS-S 1.0570 CANDELS 53.109924 -27.722654 1.0324 0.1788 1.1977 0.1000
115928 GOODS-S 0.8310 CANDELS 53.110111 -27.723055 0.6545 0.4801 0.5581 0.2659
116124 GOODS-S 0.6940 CANDELS 53.114736 -27.722999 1.0517 0.3279 1.0923 0.1746
116154 GOODS-S 1.0670 CANDELS 53.109060 -27.722397 0.7759 0.4861 1.0660 0.2754
116157 GOODS-S 1.0340 CANDELS 53.124468 -27.721590 1.2915 0.2210 1.5551 0.1309
116185 GOODS-S 1.0100 CANDELS 53.133196 -27.723080 0.8972 0.9110 0.8547 0.3713
116260 GOODS-S 0.9610 CANDELS 53.063658 -27.722946 1.1943 1.3708 1.7434 1.2498
116284 GOODS-S 1.0640 CANDELS 53.112882 -27.719905 1.1770 0.1425 1.3856 0.0808
116349 GOODS-S 1.1030 CANDELS 53.108260 -27.721928 1.0557 2.9761 -0.4768 0.4906
116364 GOODS-S 0.6840 CANDELS 53.115481 -27.722850 0.7857 1.1185 1.0745 0.7760
116370 GOODS-S 1.1390 CANDELS 53.062026 -27.722028 0.9317 0.4800 0.6638 0.2383
116483 GOODS-S 1.0460 CANDELS 53.158305 -27.721160 1.5291 0.5893 1.7805 0.3774
116507 GOODS-S 1.2210 CANDELS 53.116747 -27.722155 0.7808 0.6869 1.0089 0.5031
116653 GOODS-S 0.7520 CANDELS 53.077625 -27.721495 1.5106 0.2174 1.1054 0.0819
116724 GOODS-S 0.6380 CANDELS 53.128734 -27.721139 1.2636 0.2138 1.4135 0.1117
116765 GOODS-S 1.0150 CANDELS 53.048108 -27.720195 1.2194 0.2785 1.4598 0.1762
116802 GOODS-S 0.7420 CANDELS 53.091085 -27.720700 1.2550 0.4451 0.9844 0.1882
116862 GOODS-S 0.9070 CANDELS 53.155512 -27.720811 1.1174 0.1292 1.1896 0.0723
116983 GOODS-S 1.2310 CANDELS 53.034850 -27.719461 1.1711 0.2260 0.9609 0.1186
117002 GOODS-S 0.9830 CANDELS 53.055889 -27.721100 0.7106 0.3497 0.9325 0.1918
117032 GOODS-S 0.9050 CANDELS 53.135905 -27.721340 0.9876 3.0771 0.8560 0.9095
117116 GOODS-S 0.7850 CANDELS 53.075152 -27.721110 1.0123 0.5761 1.0769 0.3082
117124 GOODS-S 0.6820 CANDELS 53.151014 -27.720907 1.8869 1.8034 2.0061 1.2220
117178 GOODS-S 1.0240 CANDELS 53.039818 -27.720517 1.1703 0.0695 1.3796 0.0403
117180 GOODS-S 0.9530 CANDELS 53.150712 -27.716204 1.3144 0.1127 1.8947 0.0791
117222 GOODS-S 0.6700 CANDELS 53.122567 -27.719731 0.9465 0.2715 1.2023 0.1539
117225 GOODS-S 0.9370 CANDELS 53.108198 -27.720155 1.6212 0.6413 2.1521 0.4231
117333 GOODS-S 0.9750 CANDELS 53.070964 -27.719951 1.2662 1.2748 1.9397 1.1415
117358 GOODS-S 0.9640 CANDELS 53.045590 -27.719439 1.1496 0.1162 1.3458 0.0678
117376 GOODS-S 0.8210 CANDELS 53.082196 -27.718195 1.2135 0.1600 1.4969 0.1067
117429 GOODS-S 0.6120 CANDELS 53.071428 -27.717579 1.1163 0.0643 1.2331 0.0347
117548 GOODS-S 1.1020 CANDELS 53.110730 -27.720081 1.0660 1.0421 1.2909 0.6472
117560 GOODS-S 0.6620 CANDELS 53.120788 -27.720477 1.2054 0.3771 1.2004 0.1898
117575 GOODS-S 0.6590 CANDELS 53.125039 -27.719817 0.9844 0.4076 1.1155 0.2355
117608 GOODS-S 0.7010 CANDELS 53.081636 -27.717718 1.6853 0.1094 1.8893 0.0636
117620 GOODS-S 0.7200 CANDELS 53.044548 -27.720404 5.2505 19.3127 3.2623 4.5648
117648 GOODS-S 0.7120 CANDELS 53.056758 -27.719513 1.1113 0.4397 0.9696 0.2062
117686 GOODS-S 0.6470 CANDELS 53.076049 -27.719708 1.0413 0.3074 1.1336 0.1512
117714 GOODS-S 0.8580 CANDELS 53.061645 -27.720024 0.7720 0.8593 1.0652 0.5292
117725 GOODS-S 0.7530 CANDELS 53.040435 -27.713365 1.2434 0.0885 1.4359 0.0510
117730 GOODS-S 0.9050 CANDELS 53.147794 -27.720070 1.3113 1.4046 0.7856 0.5007
117748 GOODS-S 0.7000 CANDELS 53.126729 -27.720057 0.8241 1.0686 1.1348 0.5974
117770 GOODS-S 1.0350 CANDELS 53.119385 -27.719759 1.3179 0.3273 1.5721 0.2035
117790 GOODS-S 0.6130 CANDELS 53.136506 -27.719179 1.0057 0.2235 1.1579 0.1260
117864 GOODS-S 0.9550 CANDELS 53.072559 -27.719865 0.6314 0.3599 0.5833 0.2088
117865 GOODS-S 1.0270 CANDELS 53.130039 -27.719551 1.0421 0.2218 1.5013 0.1645
117997 GOODS-S 0.6770 CANDELS 53.111220 -27.719266 0.9674 0.3035 0.9985 0.1412
118014 GOODS-S 0.9510 CANDELS 53.098680 -27.719088 0.9633 0.1017 1.0672 0.0618
118024 GOODS-S 1.1220 CANDELS 53.146900 -27.718678 1.3598 0.3436 2.1140 0.2751
118077 GOODS-S 1.1240 CANDELS 53.124436 -27.719194 0.6806 0.7786 1.9877 0.6927
118100 GOODS-S 0.6270 CANDELS 53.070304 -27.717853 1.0426 0.1351 1.1290 0.0750
118155 GOODS-S 0.7270 CANDELS 53.128120 -27.718576 1.0560 0.2082 1.5301 0.1437
118171 GOODS-S 0.9080 CANDELS 53.096798 -27.719067 2.0911 0.5904 1.7193 0.4382
118182 GOODS-S 0.6226 3DHST 53.122550 -27.719285 -0.3021 1.4511 4.3074 413.4202
118193 GOODS-S 1.1590 CANDELS 53.073136 -27.718190 2.2176 0.2022 3.6763 0.1757
118196 GOODS-S 1.2130 CANDELS 53.087304 -27.718463 0.7406 0.4144 1.0191 0.3354
118251 GOODS-S 0.9410 CANDELS 53.112734 -27.718721 1.0980 0.4474 1.3331 0.2686
118339 GOODS-S 0.6050 CANDELS 53.031546 -27.718565 1.1069 0.7482 1.3762 0.4316
118434 GOODS-S 1.1060 CANDELS 53.049693 -27.718128 1.4754 0.4304 1.6061 0.2257
118438 GOODS-S 0.7590 CANDELS 53.063209 -27.718290 8.9687 50.9677 2.2615 2.5149
118455 GOODS-S 0.9580 CANDELS 53.059861 -27.716273 1.1980 0.0799 1.3698 0.0451
118459 GOODS-S 0.6700 CANDELS 53.095252 -27.717270 1.0445 0.1969 1.2686 0.1076
118526 GOODS-S 0.6040 CANDELS 53.073527 -27.717389 1.0422 0.1078 1.1324 0.0554
118585 GOODS-S 1.2160 CANDELS 53.154079 -27.717859 1.0018 0.3556 1.1954 0.2310
118660 GOODS-S 1.2160 CANDELS 53.064396 -27.717723 1.0225 0.3168 1.1642 0.2133
118673 GOODS-S 0.7730 CANDELS 53.091410 -27.717613 0.9786 0.3244 1.0326 0.1648
118772 GOODS-S 0.9850 CANDELS 53.051187 -27.717213 1.2409 0.5167 1.3740 0.2680
118863 GOODS-S 0.7690 CANDELS 53.036431 -27.717624 0.8863 0.5111 0.7363 0.2735
118874 GOODS-S 0.7970 CANDELS 53.027557 -27.717879 1.1013 1.8190 1.9062 1.1316
118892 GOODS-S 0.9710 CANDELS 53.032812 -27.715417 1.0596 0.1751 1.0144 0.0913
118925 GOODS-S 0.7350 CANDELS 53.145717 -27.717367 0.9083 0.6572 1.5024 0.5714
118941 GOODS-S 0.6170 CANDELS 53.038834 -27.715277 0.6661 0.5741 0.2899 0.1922
119016 GOODS-S 1.0110 CANDELS 53.120915 -27.715390 1.2607 0.1150 1.5010 0.0677
119088 GOODS-S 0.6450 CANDELS 53.073419 -27.715952 1.1186 0.1051 1.1140 0.0490
119137 GOODS-S 0.6530 CANDELS 53.146687 -27.717647 1.3716 2.5011 0.9927 0.7665
119164 GOODS-S 0.9380 CANDELS 53.111622 -27.717320 1.1171 1.0517 1.0340 0.6380
119193 GOODS-S 0.7370 CANDELS 53.057745 -27.713586 0.9119 0.0562 1.2860 0.0386
119260 GOODS-S 0.7250 CANDELS 53.101064 -27.717265 0.9477 0.5575 0.9397 0.3046
119278 GOODS-S 1.0520 CANDELS 53.103175 -27.716064 1.5842 0.6382 1.3544 0.3257
119439 GOODS-S 1.2120 CANDELS 53.023645 -27.714864 1.1154 0.1950 1.3639 0.1394
119470 GOODS-S 0.9620 CANDELS 53.097802 -27.716066 1.0092 0.3111 1.3572 0.2165
119489 GOODS-S 0.6370 CANDELS 53.055124 -27.711379 1.0953 0.0622 1.1995 0.0330
119493 GOODS-S 1.0140 CANDELS 53.058677 -27.716358 1.2970 0.8048 1.4152 0.4653
119504 GOODS-S 0.9420 CANDELS 53.112597 -27.715656 1.1297 0.1764 1.2910 0.0977
119585 GOODS-S 0.6770 CANDELS 53.044972 -27.716055 0.9380 0.5375 1.0499 0.2679
119612 GOODS-S 1.0210 CANDELS 53.079783 -27.716203 1.1147 0.1728 1.1308 0.0884
119666 GOODS-S 0.9820 CANDELS 53.056512 -27.715668 1.0634 0.2106 1.2644 0.1204
119697 GOODS-S 0.8120 CANDELS 53.151178 -27.716083 1.2680 0.1070 1.0127 0.0490
119702 GOODS-S 1.0160 CANDELS 53.057255 -27.715320 1.1018 0.1721 1.2215 0.0994
119721 GOODS-S 0.7280 CANDELS 53.041459 -27.714665 0.7204 0.8681 0.7407 0.4198
119722 GOODS-S 0.9910 CANDELS 53.061403 -27.716188 1.5486 1.0588 1.9545 0.7458
119747 GOODS-S 0.6300 CANDELS 53.108336 -27.716404 0.9223 1.8304 0.9053 0.6415
119774 GOODS-S 0.7240 CANDELS 53.059436 -27.715070 1.2462 0.2695 1.2896 0.1407
119873 GOODS-S 0.8930 CANDELS 53.147715 -27.715601 1.1439 0.8173 1.3052 0.5086
119880 GOODS-S 0.9830 CANDELS 53.099895 -27.715796 2.5365 3.4218 1.5324 0.8704
119893 GOODS-S 1.1360 CANDELS 53.080639 -27.715701 2.1553 1.0400 3.4804 0.8890
119927 GOODS-S 0.8170 CANDELS 53.040404 -27.715391 1.1287 0.5136 1.1460 0.2645
119951 GOODS-S 1.0410 CANDELS 53.061001 -27.715602 1.1690 0.6990 1.6522 0.4389
119997 GOODS-S 0.6960 CANDELS 53.044429 -27.715415 2.1892 10.0837 1.5213 1.8611
120095 GOODS-S 0.6030 CANDELS 53.059124 -27.715267 -4.7334 33.0383 -4.0877 7.2536
120099 GOODS-S 1.0340 CANDELS 53.124955 -27.714591 1.1569 0.3216 1.1668 0.1701
120229 GOODS-S 0.7510 CANDELS 53.045148 -27.714340 1.3587 0.3017 1.2396 0.1366
120268 GOODS-S 1.0530 CANDELS 53.062542 -27.715324 1.0071 1.5831 1.4905 1.2124
120286 GOODS-S 0.7820 CANDELS 53.056371 -27.715276 0.6336 1.1339 1.6421 1.2222
120351 GOODS-S 0.6620 CANDELS 53.123510 -27.711820 1.4324 0.0756 1.4301 0.0385
120415 GOODS-S 0.9150 CANDELS 53.123324 -27.714899 1.5399 1.9600 1.2782 0.6313
120439 GOODS-S 1.0930 CANDELS 53.103540 -27.714960 0.8100 0.8454 0.4372 0.4003
120445 GOODS-S 0.8590 CANDELS 53.134794 -27.714877 1.1194 0.8033 1.5828 0.5155
120466 GOODS-S 0.9140 CANDELS 53.095966 -27.714762 1.2933 1.8477 2.2742 1.6235
120559 GOODS-S 0.6090 CANDELS 53.040175 -27.713881 1.1679 0.4301 1.1423 0.2267
120576 GOODS-S 0.6770 CANDELS 53.091544 -27.714400 1.2588 1.1509 1.6252 0.9771
120725 GOODS-S 0.9400 CANDELS 53.095820 -27.714173 1.1319 0.5143 0.9721 0.2360
120798 GOODS-S 0.6910 CANDELS 53.134884 -27.714045 1.3563 1.6924 1.3799 0.8623
120825 GOODS-S 0.6880 CANDELS 53.096061 -27.707305 1.1285 0.1046 1.2397 0.0494
120840 GOODS-S 0.7330 CANDELS 53.067672 -27.713847 1.2759 0.2769 1.2620 0.1360
120845 GOODS-S 0.8020 CANDELS 53.107382 -27.713256 1.4506 0.9860 1.7970 0.6260
120859 GOODS-S 0.9210 CANDELS 53.135303 -27.713791 1.2535 0.4493 1.0126 0.2286
120898 GOODS-S 0.9870 CANDELS 53.107698 -27.712801 1.2707 0.2715 1.6032 0.1632
120926 GOODS-S 0.9720 CANDELS 53.105653 -27.713716 0.5599 0.4651 1.1809 0.3373
120950 GOODS-S 0.9460 CANDELS 53.107019 -27.713764 2.2662 3.5839 1.3429 0.8217
120967 GOODS-S 1.0070 CANDELS 53.089246 -27.713869 0.8384 0.4083 0.9520 0.2262
120974 GOODS-S 1.2130 CANDELS 53.077308 -27.713136 0.9968 0.3218 0.9733 0.1845
121011 GOODS-S 1.2350 CANDELS 53.061648 -27.713558 0.9812 0.5644 1.0310 0.3619
121095 GOODS-S 1.0350 CANDELS 53.079236 -27.711868 1.3352 0.1772 1.6195 0.1073
121217 GOODS-S 0.7640 CANDELS 53.105598 -27.712873 0.9347 0.7740 0.7071 0.3388
121221 GOODS-S 0.8050 CANDELS 53.038119 -27.713223 2.1504 4.4487 1.2410 1.2467
121227 GOODS-S 1.1390 CANDELS 53.059628 -27.711910 0.9165 0.2537 1.0595 0.1485
121302 GOODS-S 0.6130 CANDELS 53.100188 -27.713239 1.1884 0.7347 1.1174 0.3373
121303 GOODS-S 1.2030 CANDELS 53.094370 -27.710977 0.8836 0.3917 1.0526 0.2731
121405 GOODS-S 1.0120 CANDELS 53.122073 -27.712453 1.1588 0.1923 1.4029 0.1155
121434 GOODS-S 1.1860 CANDELS 53.033961 -27.711766 1.3959 0.4144 1.2732 0.1980
121506 GOODS-S 0.6300 CANDELS 53.084939 -27.711866 2.9656 7.2637 1.6320 1.1771
121574 GOODS-S 0.6560 CANDELS 53.113719 -27.712830 0.3900 0.8415 1.1087 0.4959
121644 GOODS-S 0.6040 CANDELS 53.081295 -27.712206 0.9214 0.5209 0.9614 0.2889
121678 GOODS-S 1.0770 CANDELS 53.117981 -27.712304 0.6116 0.5917 0.5206 0.2829
121718 GOODS-S 0.6810 CANDELS 53.066269 -27.711168 2.0183 2.1007 2.4962 1.2792
121781 GOODS-S 1.0090 CANDELS 53.119344 -27.709333 1.1524 0.1003 1.3533 0.0583
121785 GOODS-S 0.7740 CANDELS 53.092642 -27.712408 1.2064 1.1752 1.0275 0.4538
121817 GOODS-S 0.6530 CANDELS 53.096511 -27.711107 0.9161 0.4319 0.8841 0.1843
121837 GOODS-S 0.8170 CANDELS 53.078867 -27.711738 0.9145 0.2720 1.5456 0.2084
121864 GOODS-S 0.6050 CANDELS 53.058434 -27.712024 1.7518 1.4740 2.6453 1.9125
121886 GOODS-S 1.0030 CANDELS 53.110874 -27.711435 1.0338 0.1509 1.1881 0.0936
121904 GOODS-S 0.7650 CANDELS 53.049956 -27.711933 0.8348 0.3617 1.1647 0.2292
121911 GOODS-S 0.7210 CANDELS 53.104973 -27.712011 1.1847 0.3478 1.0682 0.1691
121967 GOODS-S 0.7130 CANDELS 53.039161 -27.710034 1.2411 0.0984 1.4992 0.0588
121974 GOODS-S 0.6290 CANDELS 53.091862 -27.711635 0.9769 0.4584 0.9894 0.2310
122023 GOODS-S 1.0370 CANDELS 53.029666 -27.711064 1.1232 0.4700 1.7472 0.3375
122024 GOODS-S 0.7530 CANDELS 53.111875 -27.711428 0.4413 1.0143 1.0918 0.8564
122039 GOODS-S 0.9680 CANDELS 53.083782 -27.711257 1.1763 0.3090 1.3536 0.1852
122094 GOODS-S 0.7769 3DHST 53.130540 -27.701668 0.9292 0.1405 1.2504 0.0882
122097 GOODS-S 0.8710 CANDELS 53.098131 -27.711702 1.1507 0.3359 1.1056 0.1685
122099 GOODS-S 0.6950 CANDELS 53.085137 -27.711543 0.7523 0.4309 0.9676 0.2718
122108 GOODS-S 0.7180 CANDELS 53.061674 -27.711682 1.3173 0.3340 1.4063 0.1790
122146 GOODS-S 1.0640 CANDELS 53.055414 -27.710116 1.3762 0.1660 1.8871 0.1078
122182 GOODS-S 0.7380 CANDELS 53.116508 -27.710257 0.8861 0.0934 1.2058 0.0622
122206 GOODS-S 0.9110 CANDELS 53.085712 -27.711341 0.8499 0.2563 0.9402 0.1872
122257 GOODS-S 1.0120 CANDELS 53.115806 -27.710768 5.4942 44.5874 5.7827 25.0494
122294 GOODS-S 0.7100 CANDELS 53.121846 -27.711215 0.9919 0.8076 1.8763 0.7641
122309 GOODS-S 0.8340 CANDELS 53.084204 -27.710639 1.2123 0.8152 1.0584 0.3572
122314 GOODS-S 0.8770 CANDELS 53.113057 -27.711127 0.7259 0.6424 0.4356 0.4393
122392 GOODS-S 0.8830 CANDELS 53.079929 -27.710998 1.1012 0.6468 1.4507 0.4927
122404 GOODS-S 0.7340 CANDELS 53.089611 -27.710895 1.0778 0.6253 1.3407 0.3674
122408 GOODS-S 1.2040 CANDELS 53.034334 -27.710606 1.6739 3.5653 1.5031 1.8184
122421 GOODS-S 0.6720 CANDELS 53.063648 -27.710255 0.9377 0.8972 1.2441 0.7060
122449 GOODS-S 0.7160 CANDELS 53.089263 -27.708657 0.9983 0.0770 1.4620 0.0547
122461 GOODS-S 0.9390 CANDELS 53.099158 -27.710822 0.9642 0.4292 0.9613 0.2508
122596 GOODS-S 0.9640 CANDELS 53.102172 -27.710155 0.6677 0.5771 1.7023 0.6558
122600 GOODS-S 1.0780 CANDELS 53.058241 -27.709951 0.5485 0.3604 0.6692 0.2455
122605 GOODS-S 0.9540 CANDELS 53.110867 -27.710381 0.7389 0.1990 1.2479 0.1495
122644 GOODS-S 1.0570 CANDELS 53.133673 -27.701945 1.1384 0.1173 1.4429 0.0703
122646 GOODS-S 0.8150 CANDELS 53.085077 -27.710102 0.8741 0.4417 1.1608 0.2346
122669 GOODS-S 0.7220 CANDELS 53.033499 -27.705838 1.5331 0.1270 1.4516 0.0631
122700 GOODS-S 0.6740 CANDELS 53.033664 -27.710485 -3.1878 10.0360 -10.2579 47.0697
122710 GOODS-S 0.8490 CANDELS 53.061168 -27.709314 1.1942 0.3857 1.3678 0.2389
122722 GOODS-S 0.6790 CANDELS 53.035556 -27.704930 1.1836 0.0919 1.5802 0.0558
122726 GOODS-S 0.8220 CANDELS 53.131801 -27.709740 1.2577 0.1918 0.9221 0.0659
122729 GOODS-S 0.8370 CANDELS 53.027535 -27.710433 1.0391 0.3181 0.9156 0.1571
122756 GOODS-S 0.7920 CANDELS 53.109678 -27.708972 1.3721 0.2631 1.1792 0.1208
122795 GOODS-S 0.6260 CANDELS 53.033814 -27.709877 3.8182 6.9717 1.1064 0.5741
122863 GOODS-S 0.7100 CANDELS 53.038305 -27.707113 1.4384 0.1421 2.0286 0.0936
122881 GOODS-S 0.9441 3DHST 53.110946 -27.710245 1.3991 0.9070 2.1652 0.5180
122913 GOODS-S 0.6440 CANDELS 53.090376 -27.709510 0.7179 0.2755 0.9147 0.1695
122928 GOODS-S 0.6630 CANDELS 53.072028 -27.709009 0.7239 2.1385 1.7004 1.9363
122929 GOODS-S 0.7910 CANDELS 53.092446 -27.709815 1.8205 1.5785 1.8841 0.8940
122949 GOODS-S 1.2120 CANDELS 53.049764 -27.708714 1.2092 0.0889 1.4903 0.0599
122953 GOODS-S 0.7510 CANDELS 53.127054 -27.709548 1.1822 0.2009 0.9955 0.0949
123008 GOODS-S 0.6560 CANDELS 53.069380 -27.709085 0.9964 0.1227 0.8813 0.0491
123009 GOODS-S 0.6800 CANDELS 53.116750 -27.709397 0.6030 0.5929 1.0261 0.4301
123041 GOODS-S 0.8190 CANDELS 53.131477 -27.709367 1.6898 1.6404 0.9145 0.4685
123059 GOODS-S 0.6860 CANDELS 53.112027 -27.708722 1.3845 4.8141 10.1785 90.8358
123066 GOODS-S 0.7140 CANDELS 53.050812 -27.707512 1.1455 0.1902 1.3694 0.1166
123098 GOODS-S 1.0980 CANDELS 53.133935 -27.709017 1.4683 1.0832 1.8678 0.7012
123168 GOODS-S 0.6470 CANDELS 53.039775 -27.709049 3.5673 9.1623 3.6454 4.3407
123236 GOODS-S 0.9950 CANDELS 53.091054 -27.708227 1.1661 0.2595 1.5743 0.1673
123268 GOODS-S 1.1150 CANDELS 53.115646 -27.709120 0.4832 0.5535 0.6176 0.2958
123270 GOODS-S 0.9840 CANDELS 53.030712 -27.708926 1.0008 0.6977 1.0584 0.3464
123294 GOODS-S 0.6220 CANDELS 53.037080 -27.706200 1.1129 0.1684 1.4209 0.0991
123369 GOODS-S 0.7930 CANDELS 53.036093 -27.707798 0.9499 0.2986 1.0855 0.1516
123387 GOODS-S 0.6290 CANDELS 53.127273 -27.708762 -9.3729 176.7772 1.3138 6.3018
123430 GOODS-S 1.1330 CANDELS 53.037697 -27.708600 0.8467 1.0468 1.5028 0.8989
123472 GOODS-S 0.9500 CANDELS 53.093059 -27.707373 1.1772 0.1976 1.4321 0.1137
123477 GOODS-S 0.6392 3DHST 53.089893 -27.706539 1.1170 0.0733 1.2136 0.0386
123533 GOODS-S 1.2080 CANDELS 53.045448 -27.707823 1.3771 0.5623 1.4128 0.2974
123543 GOODS-S 1.0760 CANDELS 53.078603 -27.707427 1.1403 0.1927 1.3271 0.1137
123593 GOODS-S 0.7650 CANDELS 53.118670 -27.708477 1.1356 0.7236 1.1258 0.3359
123779 GOODS-S 1.0390 CANDELS 53.091820 -27.707134 1.5435 0.4540 1.5371 0.2594
123828 GOODS-S 0.9100 CANDELS 53.123202 -27.706865 1.0829 0.1375 1.0638 0.0738
123930 GOODS-S 0.7210 CANDELS 53.054316 -27.707691 -31.2823 724.1748 -4.2610 7.5100
124152 GOODS-S 0.7450 CANDELS 53.063392 -27.706962 0.9420 0.1355 1.4163 0.0992
124173 GOODS-S 1.0920 CANDELS 53.115243 -27.707137 0.2732 1.0953 0.8496 0.5881
124248 GOODS-S 0.9080 CANDELS 53.072330 -27.706135 1.1903 0.3262 1.1112 0.1443
124254 GOODS-S 1.0020 CANDELS 53.131001 -27.706500 1.2267 0.4435 1.1482 0.1977
124272 GOODS-S 1.0250 CANDELS 53.119495 -27.706940 1.1477 0.8582 1.1486 0.4061
124288 GOODS-S 0.7230 CANDELS 53.037192 -27.706771 1.2078 1.2684 1.9373 0.9814
124313 GOODS-S 0.6439 3DHST 53.090127 -27.706733 0.6434 0.0383 0.8933 0.0272
124360 GOODS-S 1.0170 CANDELS 53.096561 -27.705442 1.5621 0.5249 2.0624 0.3358
124410 GOODS-S 0.6740 CANDELS 53.086033 -27.706578 1.1534 1.4986 2.2274 2.1584
124519 GOODS-S 0.7230 CANDELS 53.087556 -27.706278 3.1704 10.2141 2.4155 3.0793
124624 GOODS-S 0.8560 CANDELS 53.104855 -27.705219 1.0238 0.0874 1.1756 0.0442
124728 GOODS-S 0.7180 CANDELS 53.038257 -27.701686 1.2276 0.0848 1.4866 0.0450
124741 GOODS-S 0.7690 CANDELS 53.078584 -27.706050 0.5157 1.2917 0.1143 0.5697
124804 GOODS-S 0.6660 CANDELS 53.025656 -27.705476 1.4498 0.6066 1.1719 0.2244
124807 GOODS-S 0.6630 CANDELS 53.036023 -27.704059 0.9473 0.0820 1.0376 0.0431
124842 GOODS-S 0.6750 CANDELS 53.053641 -27.704805 1.7950 2.0876 1.3992 1.0662
124882 GOODS-S 0.6250 CANDELS 53.034396 -27.704673 1.0536 0.3909 1.3137 0.2702
124945 GOODS-S 0.9420 CANDELS 53.079930 -27.705327 1.2057 0.2280 1.3473 0.1344
124964 GOODS-S 1.0090 CANDELS 53.091513 -27.703895 1.1875 0.1851 1.3092 0.1057
125052 GOODS-S 0.6540 CANDELS 53.095727 -27.704773 0.7973 0.2125 0.9623 0.1398
125248 GOODS-S 0.9130 CANDELS 53.109750 -27.702675 0.8814 0.4659 1.1307 0.3111
125425 GOODS-S 0.6610 CANDELS 53.053162 -27.704258 1.1618 0.2738 1.2989 0.1374
125506 GOODS-S 1.2040 CANDELS 53.127126 -27.703415 0.1558 0.6012 0.4885 0.4335
125541 GOODS-S 0.9960 CANDELS 53.091004 -27.703846 0.9845 0.1459 0.9955 0.0811
125687 GOODS-S 0.6540 CANDELS 53.033122 -27.703374 0.8091 0.1629 1.1343 0.1039
125733 GOODS-S 0.9970 CANDELS 53.084794 -27.703092 1.2818 0.4431 1.5009 0.2740
125828 GOODS-S 1.1860 CANDELS 53.073663 -27.702460 0.9389 0.1794 0.9309 0.0915
125878 GOODS-S 0.6290 CANDELS 53.109187 -27.703097 0.4226 0.7160 0.7407 0.6078
125952 GOODS-S 1.0770 CANDELS 53.033512 -27.701204 1.1162 0.1259 1.3659 0.0758
126094 GOODS-S 0.9530 CANDELS 53.053361 -27.700461 0.9582 0.0825 1.3820 0.0523
126100 GOODS-S 0.9760 CANDELS 53.109397 -27.702677 0.8637 0.5588 1.2212 0.4098
126202 GOODS-S 0.6890 CANDELS 53.106194 -27.702739 0.9902 0.3596 1.2767 0.2128
126206 GOODS-S 1.1500 CANDELS 53.067532 -27.702328 1.0505 1.4401 0.6915 0.5705
126281 GOODS-S 1.1880 CANDELS 53.093451 -27.702480 1.1228 0.4027 1.0548 0.1860
126365 GOODS-S 0.6010 CANDELS 53.074843 -27.701080 1.2762 0.3164 1.5088 0.1782
126406 GOODS-S 0.8580 CANDELS 53.022116 -27.701411 1.0372 0.1550 1.1163 0.0809
126415 GOODS-S 0.7890 CANDELS 53.047412 -27.701823 1.1638 0.2920 1.3213 0.1897
126478 GOODS-S 0.6970 CANDELS 53.035188 -27.696088 1.0718 0.0730 1.1776 0.0343
126567 GOODS-S 1.0330 CANDELS 53.105443 -27.702088 0.7982 0.4019 1.0187 0.2828
126643 GOODS-S 0.7130 CANDELS 53.109702 -27.699466 1.2006 0.1029 1.2793 0.0548
126649 GOODS-S 0.9600 CANDELS 53.109466 -27.701496 1.0002 0.6050 1.3686 0.4476
126750 GOODS-S 0.6500 CANDELS 53.069330 -27.700681 0.9641 0.1857 0.9645 0.0811
126762 GOODS-S 1.0410 CANDELS 53.082370 -27.701108 1.4696 0.2783 1.6138 0.1598
126769 GOODS-S 0.8490 CANDELS 53.076163 -27.701149 1.1262 0.0870 1.3138 0.0508
126790 GOODS-S 0.8900 CANDELS 53.078945 -27.697729 1.1931 0.0790 1.2410 0.0418
126821 GOODS-S 0.6620 CANDELS 53.032348 -27.701693 1.3582 0.4503 0.9579 0.1649
126846 GOODS-S 0.6360 CANDELS 53.035355 -27.701451 1.0258 0.5274 1.1219 0.2348
126934 GOODS-S 0.9940 CANDELS 53.085997 -27.701219 1.2045 0.5911 1.3065 0.3555
126958 GOODS-S 0.6010 CANDELS 53.044897 -27.696014 1.2011 0.1072 1.3199 0.0597
127195 GOODS-S 1.0820 CANDELS 53.052484 -27.700653 0.1187 3.3713 -15.5701 99.3971
127226 GOODS-S 0.6270 CANDELS 53.061782 -27.699201 1.1818 0.1290 1.5850 0.0854
127227 GOODS-S 0.7440 CANDELS 53.031080 -27.699947 1.1817 0.4412 1.2600 0.2053
127268 GOODS-S 1.2340 CANDELS 53.101284 -27.700573 1.5823 2.0681 1.4316 0.9307
127398 GOODS-S 0.9560 CANDELS 53.052494 -27.700070 0.7548 0.5843 0.9685 0.3367
