# The 3DHST ID is specific to its north or south catalog. Currently using 3DHST v4.1.5 catalog.
# pears_id threed_north_idv415 pears_ra pears_dec threed_ra threed_dec
79351 23450 189.157435 62.256407 189.157440 62.256409
42768 9539 189.157544 62.189992 189.157532 62.189991
79139 23025 189.157691 62.255014 189.157684 62.255013
59809 15710 189.157697 62.219881 189.157700 62.219883
37723 7893 189.157779 62.181503 189.157791 62.181511
87648 26099 189.157781 62.269737 189.157791 62.269707
82737 24380 189.157839 62.261142 189.157837 62.261147
83187 24292 189.157847 62.261481 189.157852 62.261475
92591 27740 189.157857 62.279239 189.157867 62.279232
27963 5451 189.157889 62.166434 189.157898 62.166435
94908 28794 189.157907 62.283983 189.157883 62.283981
36011 7579 189.157922 62.179421 189.157898 62.179409
71053 19971 189.157965 62.240156 189.157990 62.240162
77487 22565 189.158097 62.252578 189.158081 62.252571
85219 25115 189.158116 62.265103 189.158112 62.265102
80011 23380 189.158207 62.256492 189.158203 62.256489
73984 20928 189.158211 62.245172 189.158142 62.245174
64374 17481 189.158321 62.228515 189.158325 62.228516
85903 25855 189.158337 62.270899 189.158325 62.270901
61967 16607 189.158343 62.224078 189.158325 62.224087
40998 9155 189.158359 62.188108 189.158340 62.188114
40313 8636 189.158371 62.185556 189.158356 62.185562
73608 20929 189.158457 62.244720 189.158463 62.244732
88374 26356 189.158542 62.271862 189.158554 62.271858
95263 28790 189.158701 62.284471 189.158691 62.284485
80023 23263 189.158723 62.256156 189.158707 62.256145
64701 17489 189.158877 62.228595 189.158859 62.228596
41439 9210 189.158889 62.187810 189.158875 62.187813
85297 25285 189.158928 62.265820 189.158936 62.265816
91968 27568 189.159062 62.277745 189.159073 62.277737
31454 6172 189.159108 62.171538 189.159088 62.171547
37181 7952 189.159123 62.181325 189.159088 62.181320
84520 25340 189.159206 62.268062 189.159180 62.268059
98020 29828 189.159233 62.289661 189.159256 62.289669
55987 14739 189.159271 62.214457 189.159271 62.214462
87334 25986 189.159343 62.269191 189.159332 62.269188
41342 9213 189.159442 62.187693 189.159439 62.187695
38229 8439 189.159508 62.183674 189.159515 62.183720
92033 27589 189.159526 62.277265 189.159454 62.277260
45451 11067 189.159565 62.197454 189.159576 62.197460
31343 6158 189.159576 62.171493 189.159576 62.171494
44367 10076 189.159582 62.192647 189.159561 62.192646
70618 19738 189.159694 62.238964 189.159698 62.238964
41031 9035 189.159718 62.187026 189.159714 62.187023
93161 28011 189.159781 62.279672 189.159805 62.279678
82317 24246 189.159942 62.261003 189.159943 62.260998
32920 6683 189.160001 62.174977 189.159988 62.174965
50192 13436 189.160072 62.208699 189.160080 62.208702
84054 24683 189.160207 62.263112 189.160202 62.263111
58856 15940 189.160277 62.220296 189.160278 62.220299
32124 6373 189.160307 62.172317 189.160309 62.172317
37775 7863 189.160313 62.181435 189.160294 62.181442
62107 17194 189.160379 62.227500 189.160385 62.227509
85541 25224 189.160443 62.265643 189.160431 62.265640
70848 19848 189.160473 62.239418 189.160477 62.239422
53916 13736 189.160474 62.209991 189.160461 62.209991
69328 19358 189.160527 62.237134 189.160538 62.237125
75653 21801 189.160583 62.248679 189.160568 62.248680
62562 16893 189.160596 62.225268 189.160584 62.225265
89917 26894 189.160623 62.273680 189.160614 62.273678
48954 11856 189.160630 62.200983 189.160645 62.200981
39455 8982 189.160724 62.186535 189.160736 62.186531
77678 22570 189.160736 62.252813 189.160721 62.252811
56051 14843 189.160798 62.214859 189.160812 62.214848
85419 25331 189.160839 62.266298 189.160843 62.266296
53581 13589 189.160890 62.209403 189.160873 62.209404
47769 11633 189.160911 62.199579 189.160919 62.199577
41932 9356 189.161034 62.188897 189.161026 62.188900
80348 23536 189.161035 62.257246 189.161026 62.257244
33944 6926 189.161050 62.175999 189.161057 62.175999
50044 12206 189.161166 62.202880 189.161148 62.202881
98608 29999 189.161244 62.290606 189.161240 62.290604
63624 17437 189.161254 62.227519 189.161255 62.227524
67288 18539 189.161271 62.233544 189.161270 62.233543
94678 28583 189.161334 62.283190 189.161255 62.283169
38375 8303 189.161385 62.183120 189.161377 62.183117
70156 19929 189.161450 62.239445 189.161453 62.239449
94812 28744 189.161451 62.285139 189.161438 62.285145
81472 23763 189.161520 62.258775 189.161469 62.258751
77807 22384 189.161523 62.252029 189.161514 62.252029
94397 28473 189.161564 62.281955 189.161545 62.281944
41525 9366 189.161576 62.188484 189.161575 62.188496
52240 13147 189.161667 62.207217 189.161697 62.207226
83237 24692 189.161676 62.263124 189.161682 62.263123
42430 9595 189.161688 62.189869 189.161682 62.189877
77333 22633 189.161711 62.252923 189.161697 62.252922
82003 23952 189.161718 62.259776 189.161713 62.259762
86357 25646 189.161729 62.268264 189.161728 62.268265
94407 28431 189.161751 62.282125 189.161804 62.282135
81136 23512 189.161787 62.257766 189.161774 62.257767
90045 26969 189.161822 62.273994 189.161819 62.273987
75398 21552 189.161862 62.247670 189.161880 62.247669
93968 28297 189.161900 62.281338 189.161911 62.281342
56019 14807 189.161955 62.215944 189.161926 62.215927
43224 9927 189.161959 62.191281 189.161942 62.191288
29480 5703 189.162009 62.167990 189.162018 62.167992
66218 18251 189.162046 62.231821 189.162048 62.231823
85653 25421 189.162119 62.266921 189.162109 62.266918
84576 24750 189.162121 62.263761 189.162155 62.263813
42132 9294 189.162139 62.188686 189.162125 62.188683
44102 9944 189.162165 62.192071 189.162140 62.192070
60358 16029 189.162183 62.221186 189.162155 62.221188
41540 9350 189.162210 62.188314 189.162216 62.188316
45150 10856 189.162244 62.195516 189.162231 62.195534
85356 25290 189.162244 62.265993 189.162231 62.265991
70874 20006 189.162256 62.239972 189.162247 62.239971
56244 14657 189.162296 62.214295 189.162323 62.214306
61291 16758 189.162352 62.224831 189.162354 62.224838
85002 25105 189.162362 62.264730 189.162354 62.264729
80581 23415 189.162373 62.257127 189.162369 62.257137
50670 12878 189.162428 62.205493 189.162415 62.205494
67460 18452 189.162467 62.233276 189.162476 62.233276
54218 14187 189.162482 62.212529 189.162476 62.212528
42058 9314 189.162568 62.188638 189.162552 62.188637
94234 28425 189.162581 62.281739 189.162567 62.281746
29167 5549 189.162677 62.167764 189.162659 62.167767
79273 23184 189.162685 62.255986 189.162720 62.255985
28271 5306 189.162696 62.168415 189.162720 62.168404
68769 19004 189.162698 62.235753 189.162674 62.235741
69305 19383 189.162782 62.237209 189.162796 62.237225
94429 28378 189.162797 62.282536 189.162827 62.282539
38141 7989 189.162913 62.182325 189.162918 62.182327
94793 28588 189.163211 62.282950 189.163193 62.282940
55520 14484 189.163264 62.213276 189.163269 62.213280
88679 26544 189.163354 62.273376 189.163361 62.273373
94379 28524 189.163476 62.282425 189.163498 62.282421
39321 8305 189.163497 62.183945 189.163483 62.183941
96558 29266 189.163586 62.286950 189.163589 62.286957
76206 21823 189.163638 62.249598 189.163620 62.249603
87368 26430 189.163692 62.272982 189.163696 62.272984
84180 24967 189.163754 62.264506 189.163742 62.264507
83051 24815 189.163762 62.263266 189.163742 62.263271
94276 28450 189.163840 62.282353 189.163834 62.282352
41084 8921 189.163895 62.186888 189.163864 62.186890
28891 5657 189.164031 62.168505 189.164017 62.168503
28601 5609 189.164051 62.167557 189.164047 62.167561
66045 18036 189.164073 62.231275 189.164062 62.231270
53532 13820 189.164160 62.210402 189.164185 62.210381
83417 24413 189.164225 62.261778 189.164215 62.261806
55964 14738 189.164311 62.214293 189.164352 62.214306
49779 12451 189.164335 62.203273 189.164337 62.203274
38345 8045 189.164375 62.182363 189.164368 62.182358
63169 16965 189.164387 62.225882 189.164383 62.225891
97382 29530 189.164442 62.288104 189.164444 62.288097
94941 28652 189.164536 62.283298 189.164536 62.283302
57038 14924 189.164537 62.215600 189.164520 62.215607
30353 6016 189.164572 62.171152 189.164566 62.171154
45397 10557 189.164645 62.194585 189.164658 62.194584
93394 28105 189.164672 62.280685 189.164673 62.280685
73397 20757 189.164680 62.244194 189.164642 62.244202
50643 12407 189.164869 62.203827 189.164871 62.203835
53010 13429 189.164906 62.208472 189.164886 62.208469
77570 22194 189.165004 62.251523 189.165009 62.251522
44156 10419 189.165060 62.193548 189.165085 62.193581
59445 15726 189.165097 62.219634 189.165100 62.219627
71519 20055 189.165417 62.240700 189.165451 62.240711
76916 23186 189.165439 62.257324 189.165436 62.257320
59472 15716 189.165456 62.219597 189.165466 62.219601
28927 5732 189.165473 62.169404 189.165466 62.169407
93208 28054 189.165516 62.280172 189.165527 62.280186
29565 5809 189.165531 62.168693 189.165527 62.168697
49569 12460 189.165540 62.203909 189.165543 62.203922
54697 13919 189.165546 62.211144 189.165543 62.211143
52869 13411 189.165553 62.208192 189.165558 62.208195
85528 25353 189.165607 62.266477 189.165573 62.266479
79028 22824 189.165651 62.254364 189.165619 62.254379
79185 24107 189.165655 62.263279 189.165634 62.263283
84543 24960 189.165737 62.264182 189.165726 62.264187
51890 13393 189.165776 62.207929 189.165756 62.207928
46952 11046 189.165819 62.197251 189.165802 62.197254
59713 15682 189.165846 62.219700 189.165848 62.219704
85073 25197 189.165950 62.267053 189.165939 62.267056
92992 27973 189.166026 62.279815 189.166046 62.279812
80909 23573 189.166049 62.257964 189.166031 62.257961
52948 13564 189.166147 62.208782 189.166138 62.208778
64178 17207 189.166293 62.227284 189.166290 62.227287
54405 14184 189.166361 62.213902 189.166351 62.213898
72764 20454 189.166454 62.242875 189.166443 62.242867
32497 6436 189.166581 62.174797 189.166565 62.174786
53403 13608 189.166619 62.209355 189.166611 62.209354
48189 12078 189.166745 62.202052 189.166748 62.202053
41046 8841 189.166802 62.186611 189.166794 62.186607
76936 22409 189.166858 62.251425 189.166840 62.251427
51354 12904 189.166886 62.205959 189.166840 62.205956
77037 22040 189.166959 62.250629 189.166962 62.250637
92859 27998 189.166959 62.281250 189.166962 62.281250
67342 18365 189.166968 62.233031 189.167007 62.233040
84649 25153 189.167020 62.266145 189.167023 62.266151
51988 12846 189.167086 62.206178 189.167084 62.206181
56798 15204 189.167121 62.218223 189.167114 62.218224
82799 24367 189.167137 62.261300 189.167145 62.261303
82368 24234 189.167200 62.260921 189.167206 62.260918
91148 27317 189.167207 62.276870 189.167221 62.276863
45958 10953 189.167239 62.196253 189.167221 62.196255
93602 28149 189.167298 62.282149 189.167313 62.282150
72261 20427 189.167346 62.242295 189.167358 62.242294
73953 20875 189.167370 62.244945 189.167358 62.244949
29892 5836 189.167483 62.169163 189.167480 62.169163
74502 21291 189.167490 62.246517 189.167480 62.246517
84467 24865 189.167514 62.263927 189.167526 62.263943
54158 13886 189.167582 62.211958 189.167618 62.211945
62017 16853 189.167945 62.225306 189.167938 62.225307
57178 14930 189.168065 62.215839 189.168045 62.215851
92509 27956 189.168143 62.279760 189.168137 62.279766
76123 21611 189.168260 62.248753 189.168259 62.248756
44525 10288 189.168359 62.193334 189.168350 62.193333
75001 21244 189.168439 62.246726 189.168442 62.246719
85489 25561 189.168490 62.267271 189.168472 62.267273
91947 27548 189.168573 62.278265 189.168579 62.278267
70974 19955 189.168623 62.239966 189.168625 62.239971
61540 16390 189.168667 62.223074 189.168655 62.223076
70758 19774 189.168711 62.239380 189.168686 62.239391
63076 17204 189.168761 62.226341 189.168777 62.226326
53198 13409 189.168761 62.208508 189.168747 62.208508
67746 18817 189.168823 62.234323 189.168808 62.234325
28029 5505 189.168829 62.167595 189.168838 62.167599
28049 5407 189.168854 62.165952 189.168869 62.165943
97087 29460 189.168854 62.287954 189.168808 62.287968
87634 26166 189.168985 62.270239 189.168976 62.270237
84502 24689 189.169071 62.263488 189.169098 62.263481
68289 18869 189.169092 62.234832 189.169067 62.234844
89686 26814 189.169113 62.273612 189.169098 62.273598
71252 20312 189.169153 62.241456 189.169144 62.241459
59592 15735 189.169223 62.219698 189.169189 62.219700
65347 17608 189.169239 62.229500 189.169250 62.229504
32163 6338 189.169261 62.172150 189.169220 62.172142
88045 26201 189.169358 62.270382 189.169373 62.270382
91611 27447 189.169396 62.276619 189.169373 62.276630
43991 10386 189.169432 62.193226 189.169434 62.193233
71768 20177 189.169443 62.241352 189.169464 62.241356
46891 11256 189.169561 62.197946 189.169571 62.197948
96218 29127 189.169649 62.285956 189.169632 62.285942
76889 22363 189.169652 62.251295 189.169647 62.251297
39394 8395 189.169764 62.184124 189.169739 62.184124
36989 7759 189.169769 62.180284 189.169769 62.180279
34058 7133 189.169779 62.177629 189.169815 62.177635
49001 11997 189.169809 62.201376 189.169800 62.201382
94000 28429 189.169866 62.281909 189.169861 62.281898
90831 27219 189.169885 62.275579 189.169922 62.275562
90082 26976 189.169913 62.274503 189.169907 62.274506
81988 23911 189.169946 62.259536 189.169937 62.259533
58797 15511 189.169963 62.218522 189.169952 62.218521
39728 8859 189.170018 62.185821 189.170013 62.185829
94907 28638 189.170061 62.283136 189.170074 62.283134
60013 15836 189.170090 62.220320 189.170090 62.220322
59154 15627 189.170112 62.219219 189.170120 62.219219
48216 11961 189.170196 62.200850 189.170212 62.200863
66864 18436 189.170222 62.232869 189.170212 62.232876
74125 20971 189.170245 62.245287 189.170227 62.245296
81024 23992 189.170372 62.259438 189.170364 62.259438
36944 8024 189.170378 62.181871 189.170380 62.181870
93405 28070 189.170383 62.280492 189.170380 62.280499
53300 13573 189.170395 62.209427 189.170410 62.209412
44216 10258 189.170478 62.193033 189.170471 62.193035
76778 22324 189.170511 62.251326 189.170502 62.251331
52705 13192 189.170549 62.207688 189.170532 62.207687
90064 26933 189.170568 62.274510 189.170563 62.274513
79550 23088 189.170581 62.255348 189.170563 62.255348
63419 17553 189.170656 62.228186 189.170654 62.228188
48802 12133 189.170690 62.201482 189.170700 62.201488
85224 25038 189.170876 62.264998 189.170898 62.265003
76018 22158 189.170906 62.250253 189.170883 62.250263
52864 13509 189.171041 62.208448 189.171036 62.208450
66873 18442 189.171052 62.232887 189.171066 62.232887
98098 29870 189.171053 62.289647 189.171066 62.289631
63526 17436 189.171079 62.227721 189.171082 62.227726
96314 29162 189.171121 62.285843 189.171143 62.285847
73286 20790 189.171213 62.244424 189.171173 62.244427
68154 18998 189.171231 62.235264 189.171249 62.235241
59375 16041 189.171367 62.220700 189.171371 62.220695
74943 21471 189.171402 62.247696 189.171402 62.247700
41388 9582 189.171411 62.190279 189.171433 62.190277
81828 23974 189.171417 62.259615 189.171402 62.259624
28235 5486 189.171447 62.166498 189.171478 62.166492
97191 29508 189.171482 62.287758 189.171478 62.287743
49841 12246 189.171484 62.202941 189.171478 62.202942
69420 19627 189.171528 62.239196 189.171524 62.239201
48849 11778 189.171543 62.200804 189.171539 62.200809
32277 6419 189.171639 62.172880 189.171677 62.172874
61969 16535 189.171641 62.224151 189.171631 62.224152
69541 19604 189.171709 62.237973 189.171753 62.237984
38642 8185 189.171751 62.183193 189.171722 62.183193
73626 20836 189.171809 62.244711 189.171814 62.244724
41445 9105 189.171917 62.187677 189.171921 62.187679
48575 11892 189.171946 62.200828 189.171936 62.200844
69216 19185 189.171965 62.236579 189.171951 62.236591
61198 16406 189.172030 62.223223 189.172028 62.223225
88566 26402 189.172075 62.271681 189.172089 62.271683
44997 10637 189.172206 62.194684 189.172195 62.194691
38543 8352 189.172227 62.183355 189.172195 62.183365
83831 24807 189.172279 62.263253 189.172256 62.263252
41913 9766 189.172400 62.191558 189.172379 62.191551
36830 7548 189.172438 62.179802 189.172424 62.179806
54689 14136 189.172481 62.211722 189.172470 62.211739
68941 18987 189.172495 62.235756 189.172501 62.235752
45250 10311 189.172553 62.195190 189.172577 62.195145
94698 28581 189.172622 62.283284 189.172623 62.283306
36639 7846 189.172688 62.180919 189.172684 62.180916
92567 27793 189.172691 62.278296 189.172668 62.278305
66642 18530 189.172727 62.233046 189.172699 62.233109
64469 18132 189.172778 62.234115 189.172775 62.234116
37958 8014 189.172808 62.182074 189.172806 62.182076
50439 12641 189.172884 62.204168 189.172882 62.204166
41172 9051 189.172983 62.187424 189.172958 62.187435
49612 12003 189.173111 62.201896 189.173111 62.201900
54521 13842 189.173123 62.210806 189.173111 62.210808
85501 25227 189.173143 62.265595 189.173218 62.265568
